trade_num,asset,direction,ob_zone,decision_time_ist,entry_time_ist,exit_time_ist,entry_price,sl_price,tp_price,sl_dist_pct,leverage,actual_sl_risk_pct,tp_ret_pct,outcome,realized_r,loss_mechanism,starting_capital_gross,gross_pnl_usd,ending_capital_gross,starting_capital_net,fees_usd,net_pnl_usd,ending_capital_net
1048,ETHUSD,SHORT,"[3538.70, 3592.60]",2025-11-12 16:30 IST,2025-11-12 16:30 IST,2025-11-12 19:30 IST,3552.175,3592.6,3530.8619,1.138,30.75,35.0,18.45,FILLED_TP,0.5272,N/A,9.228049732366498e+32,1.702838834185393e+32,1.0930888566551891e+33,110373065405165.92,2715597877787.6606,17651386205619.793,128024451610785.72
1049,SOLUSD,LONG,"[150.97, 154.19]",2025-11-13 02:30 IST,2025-11-13 02:30 IST,2025-11-13 05:30 IST,153.3822,150.965,154.3025,1.576,22.21,35.0,13.33,FILLED_TP,0.3807,N/A,1.0930888566551891e+33,1.4565597244628045e+32,1.2387448291014696e+33,128024451610785.72,2274597151333.9424,14784881483670.625,142809333094456.34
1050,SOLUSD,LONG,"[152.26, 154.45]",2025-11-13 18:30 IST,2025-11-13 18:30 IST,2025-11-13 18:30 IST,153.9,152.256,154.8234,1.0682,32.76,35.0,19.66,FILLED_TP,0.5617,N/A,1.2387448291014696e+33,2.4352186211514756e+32,1.4822666912166173e+33,142809333094456.34,3743272373300.664,24331270426454.316,167140603520910.66
1051,XRPUSD,LONG,"[2.25, 2.30]",2025-11-14 23:30 IST,2025-11-14 23:30 IST,2025-11-14 23:30 IST,2.2883,2.2537,2.3021,1.5142,23.11,35.0,13.87,FILLED_TP,0.3963,N/A,1.4822666912166173e+33,2.0557242320275997e+32,1.6878391144193773e+33,167140603520910.66,3090716768218.789,20089658993422.125,187230262514332.78
1052,BTCUSD,SHORT,"[96230.00, 97388.00]",2025-11-15 07:30 IST,2025-11-15 08:30 IST,2025-11-15 09:30 IST,96519.5,97388.0,95940.383,0.8998,38.9,35.0,23.34,FILLED_TP,0.6668,N/A,1.6878391144193773e+33,3.939087087493636e+32,2.081747823168741e+33,187230262514332.78,5826118561163.615,37869770647563.5,225100033161896.28
1053,ETHUSD,LONG,"[3133.75, 3177.25]",2025-11-16 01:30 IST,2025-11-16 01:30 IST,2025-11-16 01:30 IST,3166.375,3133.75,3185.3733,1.0304,33.97,35.0,20.38,FILLED_TP,0.5823,N/A,2.081747823168741e+33,4.2428652731127776e+32,2.5060343504800186e+33,225100033161896.28,6117097713435.703,39761135137332.07,264861168299228.34
1054,BTCUSD,SHORT,"[95971.50, 96450.00]",2025-11-16 12:30 IST,2025-11-16 13:30 IST,2025-11-16 14:30 IST,96091.125,96450.0,95514.5783,0.3735,93.71,35.0,56.23,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,2.5060343504800186e+33,-8.771120226680065e+32,1.6289223278120123e+33,264861168299228.34,19857126120773.008,-112558535025502.94,152302633273725.4
1055,BTCUSD,LONG,"[94815.00, 95472.50]",2025-11-16 18:30 IST,2025-11-16 18:30 IST,2025-11-16 20:30 IST,95308.125,94815.0,95879.9738,0.5174,67.65,35.0,40.59,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,1.6289223278120123e+33,-5.7012281473420425e+32,1.058799513077808e+33,152302633273725.4,8242108907004.89,-61548030552808.78,90754602720916.62
1056,ETHUSD,LONG,"[3130.60, 3157.40]",2025-11-16 18:30 IST,2025-11-16 18:30 IST,2025-11-16 18:30 IST,3150.7,3130.6,3169.6042,0.638,54.86,35.0,32.92,FILLED_TP,0.9405,N/A,1.058799513077808e+33,3.4853309523850525e+32,1.4073326083163134e+33,90754602720916.62,3983251119501.5977,25891132276760.383,116645734997677.0
1057,XRPUSD,LONG,"[2.15, 2.20]",2025-11-17 02:30 IST,2025-11-17 02:30 IST,2025-11-17 02:30 IST,2.186,2.1531,2.1991,1.5062,23.24,35.0,13.94,FILLED_TP,0.3984,N/A,1.4073326083163134e+33,1.9622095540467082e+32,1.603553563720984e+33,116645734997677.0,2168484069780.499,14095146453573.242,130740881451250.25
1058,ETHUSD,SHORT,"[3181.95, 3256.60]",2025-11-17 09:30 IST,2025-11-17 12:30 IST,2025-11-17 14:30 IST,3200.6125,3256.6,3181.4088,1.7493,20.01,35.0,12.0,FILLED_TP,0.343,N/A,1.603553563720984e+33,1.9250622940792703e+32,1.7960597931289113e+33,130740881451250.25,2092721622531.614,13602690546455.49,144343571997705.75
1059,SOLUSD,LONG,"[139.26, 141.57]",2025-11-19 08:30 IST,2025-11-19 08:30 IST,2025-11-19 08:30 IST,140.9922,139.259,141.8382,1.2293,28.47,35.0,17.08,FILLED_TP,0.4881,N/A,1.7960597931289113e+33,3.0681325479436777e+32,2.102873047923279e+33,144343571997705.75,3287679790519.6562,21369918638377.76,165713490636083.5
1060,SOLUSD,SHORT,"[140.02, 142.82]",2025-11-19 12:30 IST,2025-11-19 12:30 IST,2025-11-19 12:30 IST,140.7198,142.822,139.8754,1.4939,23.43,35.0,14.06,FILLED_TP,0.4016,N/A,2.102873047923279e+33,2.9559905631088328e+32,2.3984721042341624e+33,165713490636083.5,3105893719920.261,20188309179481.695,185901799815565.2
1061,BTCUSD,SHORT,"[90912.00, 91998.00]",2025-11-20 04:30 IST,2025-11-20 04:30 IST,2025-11-20 04:30 IST,91183.5,91998.0,90636.399,0.8933,39.18,35.0,23.51,FILLED_TP,0.6717,N/A,2.3984721042341624e+33,5.6387019072377535e+32,2.962342294957938e+33,185901799815565.2,5827292196163.443,37877399275062.375,223779199090627.56
1062,BTCUSD,SHORT,"[84048.00, 84773.00]",2025-11-22 16:30 IST,2025-11-22 16:30 IST,2025-11-22 16:30 IST,84229.25,84773.0,83723.8745,0.6456,54.22,35.0,32.53,FILLED_TP,0.9294,N/A,2.962342294957938e+33,9.636474969561937e+32,3.9259897919141316e+33,223779199090627.56,9706025102347.014,63089163165255.56,286868362255883.1
1063,XRPUSD,SHORT,"[1.94, 1.96]",2025-11-22 21:30 IST,2025-11-22 21:30 IST,2025-11-22 21:30 IST,1.9433,1.9627,1.9316,0.9996,35.01,35.0,21.01,FILLED_TP,0.6002,N/A,3.9259897919141316e+33,8.247867905818391e+32,4.750776582495971e+33,286868362255883.1,8035518798743.164,52230872191830.56,339099234447713.7
1064,BTCUSD,LONG,"[84183.00, 84876.00]",2025-11-23 04:30 IST,2025-11-23 04:30 IST,2025-11-23 05:30 IST,84702.75,84183.0,85210.9665,0.6136,57.04,35.0,34.22,FILLED_TP,0.9778,N/A,4.750776582495971e+33,1.6258741057495375e+33,6.376650688245509e+33,339099234447713.7,15473474844776.34,100577586491046.19,439676820938759.9
1065,BTCUSD,SHORT,"[87170.00, 88223.00]",2025-11-24 07:30 IST,2025-11-24 07:30 IST,2025-11-24 09:30 IST,87433.25,88223.0,86908.6505,0.9033,38.75,35.0,23.25,FILLED_TP,0.6643,N/A,6.376650688245509e+33,1.4825143614496832e+33,7.859165049695192e+33,439676820938759.9,13629458123730.639,88591477804249.14,528268298743009.0
1066,XRPUSD,LONG,"[2.02, 2.07]",2025-11-24 09:30 IST,2025-11-24 09:30 IST,2025-11-24 09:30 IST,2.0553,2.023,2.0676,1.5692,22.31,35.0,13.38,FILLED_TP,0.3824,N/A,7.859165049695192e+33,1.0517938863135133e+33,8.910958936008705e+33,528268298743009.0,9426435903182.648,61271833370687.21,589540132113696.2
1067,ETHUSD,LONG,"[2762.00, 2802.70]",2025-11-24 14:30 IST,2025-11-24 14:30 IST,2025-11-24 14:30 IST,2792.525,2762.0,2809.2801,1.0931,32.02,35.0,19.21,FILLED_TP,0.5489,N/A,8.910958936008705e+33,1.7119265770952924e+33,1.0622885513103998e+34,589540132113696.2,15101246718448.135,98158103669912.84,687698235783609.1
1068,SOLUSD,LONG,"[128.09, 129.43]",2025-11-24 14:30 IST,2025-11-24 14:30 IST,2025-11-24 14:30 IST,129.0923,128.094,129.8668,0.7733,45.26,35.0,27.16,FILLED_TP,0.7759,N/A,1.0622885513103998e+34,2.884846084643989e+33,1.3507731597747988e+34,687698235783609.1,24901000272410.652,161856501770669.22,849554737554278.4
1069,BTCUSD,SHORT,"[86986.00, 88029.00]",2025-11-24 21:30 IST,2025-11-24 21:30 IST,2025-11-24 21:30 IST,87246.75,88029.0,86723.2695,0.8966,39.04,35.0,23.42,FILLED_TP,0.6692,N/A,1.3507731597747988e+34,3.1637736423511923e+33,1.667150524009918e+34,849554737554278.4,26530967265758.832,172451287227432.38,1022006024781710.8
1070,BTCUSD,LONG,"[85234.50, 86632.50]",2025-11-26 17:30 IST,2025-11-26 17:30 IST,2025-11-26 17:30 IST,86283.0,85234.5,86800.698,1.2152,28.8,35.0,17.28,FILLED_TP,0.4938,N/A,1.667150524009918e+34,2.881050760063045e+33,1.9552556000162226e+34,1022006024781710.8,23548773327751.36,153067026630383.8,1175073051412094.5
1071,XRPUSD,SHORT,"[2.23, 2.26]",2025-11-26 22:30 IST,2025-11-26 22:30 IST,2025-11-26 22:30 IST,2.2351,2.2641,2.2217,1.2952,27.02,35.0,16.21,FILLED_TP,0.4632,N/A,1.9552556000162226e+34,3.170158225972413e+33,2.272271422613464e+34,1175073051412094.5,25402765756195.07,165117977415267.97,1340191028827362.5
1072,ETHUSD,LONG,"[3005.00, 3047.30]",2025-11-27 07:30 IST,2025-11-27 07:30 IST,2025-11-27 07:30 IST,3036.725,3005.0,3054.9454,1.0447,33.5,35.0,20.1,FILLED_TP,0.5743,N/A,2.272271422613464e+34,4.5675502648558437e+33,2.7290264490990483e+34,1340191028827362.5,35919358504788.13,233475830281122.78,1573666859108485.2
1073,BTCUSD,SHORT,"[91449.00, 91914.50]",2025-11-27 23:30 IST,2025-11-27 23:30 IST,2025-11-28 06:30 IST,91565.375,91914.5,91015.9827,0.3813,91.79,35.0,55.08,FILLED_TP,1.5736,N/A,2.7290264490990483e+34,1.503063640280738e+34,4.232090089379786e+34,1573666859108485.2,115563625928293.23,751163568533905.9,2324830427642391.0
1074,ETHUSD,SHORT,"[3035.60, 3070.35]",2025-11-27 23:30 IST,2025-11-28 13:30 IST,2025-11-28 13:30 IST,3044.2875,3070.35,3026.0218,0.8561,40.88,35.0,24.53,FILLED_SL,-1.0,DUAL_TOUCH_AMBIGUITY,4.232090089379786e+34,-1.481231531282925e+34,2.750858558096861e+34,2324830427642391.0,76035937417269.56,-889726587092106.2,1435103840550284.8
1075,SOLUSD,SHORT,"[141.48, 143.14]",2025-11-28 14:30 IST,2025-11-28 14:30 IST,2025-11-28 14:30 IST,141.897,143.136,141.0456,0.8732,40.08,35.0,24.05,FILLED_TP,0.6872,N/A,2.750858558096861e+34,6.615908081665575e+33,3.4124493662634184e+34,1435103840550284.8,46019645121483.18,299127693289640.6,1734231533839925.5
1076,BTCUSD,LONG,"[90621.00, 91110.00]",2025-11-28 21:30 IST,2025-11-28 21:30 IST,2025-11-28 21:30 IST,90987.75,90621.0,91533.6765,0.4031,86.83,35.0,52.1,FILLED_TP,1.4886,N/A,3.4124493662634184e+34,1.7778630910238366e+34,5.190312457287255e+34,1734231533839925.5,120469723430348.3,783053202297263.8,2517284736137189.0
1077,ETHUSD,SHORT,"[2987.75, 3014.20]",2025-11-29 23:30 IST,2025-11-29 23:30 IST,2025-11-29 23:30 IST,2994.3625,3014.2,2976.3963,0.6625,52.83,35.0,31.7,FILLED_TP,0.9057,N/A,5.190312457287255e+34,1.6452436884338548e+34,6.83555614572111e+34,2517284736137189.0,106391714903555.64,691546146873111.5,3208830883010300.5
1078,XRPUSD,SHORT,"[2.20, 2.23]",2025-11-30 01:30 IST,2025-11-30 01:30 IST,2025-11-30 01:30 IST,2.2078,2.2317,2.1945,1.0837,32.3,35.0,19.38,FILLED_TP,0.5537,N/A,6.83555614572111e+34,1.3246343547001515e+34,8.160190500421262e+34,3208830883010300.5,82910154598398.3,538916004889588.94,3747746887899889.5
1079,SOLUSD,SHORT,"[137.01, 137.84]",2025-11-30 17:30 IST,2025-11-30 17:30 IST,2025-11-30 17:30 IST,137.2158,137.839,136.3925,0.4542,77.06,35.0,46.23,FILLED_TP,1.321,N/A,8.160190500421262e+34,3.7727781552863763e+34,1.193296865570764e+35,3747746887899889.5,231030841571345.97,1501700470213748.8,5249447358113638.0
1080,ETHUSD,SHORT,"[3036.40, 3060.10]",2025-11-30 21:30 IST,2025-11-30 21:30 IST,2025-12-01 01:30 IST,3042.325,3060.1,3024.0711,0.5843,59.91,35.0,35.94,FILLED_TP,1.0269,N/A,1.193296865570764e+35,4.289076490435931e+34,1.6222045146143571e+35,5249447358113638.0,251575076312598.5,1635237996031890.0,6884685354145528.0
1081,ETHUSD,LONG,"[2783.70, 2848.50]",2025-12-01 12:30 IST,2025-12-01 12:30 IST,2025-12-01 14:30 IST,2832.3,2783.7,2849.2938,1.7159,20.4,35.0,12.24,FILLED_TP,0.3497,N/A,1.6222045146143571e+35,1.9853079584688557e+34,1.8207353104612428e+35,6884685354145528.0,112342765678867.19,730227976912636.8,7614913331058165.0
1082,BTCUSD,SHORT,"[86478.00, 86895.00]",2025-12-02 03:30 IST,2025-12-02 03:30 IST,2025-12-02 06:30 IST,86582.25,86895.0,86062.7565,0.3612,96.89,35.0,58.14,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,1.8207353104612428e+35,-6.372573586614349e+34,1.1834779517998079e+35,7614913331058165.0,590275211294142.4,-3255494877164500.0,4359418453893665.0
1083,SOLUSD,SHORT,"[126.85, 127.98]",2025-12-02 05:30 IST,2025-12-02 05:30 IST,2025-12-02 06:30 IST,127.1325,127.98,126.3697,0.6666,52.5,35.0,31.5,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,1.1834779517998079e+35,-4.1421728312993273e+34,7.692606686698751e+34,4359418453893665.0,183106377162355.38,-1708902836025138.0,2650515617868527.0
1084,ETHUSD,SHORT,"[2827.45, 2852.25]",2025-12-02 18:30 IST,2025-12-02 18:30 IST,2025-12-02 19:30 IST,2833.65,2852.25,2816.6481,0.6564,53.32,35.0,31.99,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,7.692606686698751e+34,-2.6924123403445625e+34,5.0001943463541885e+34,2650515617868527.0,113063301212926.95,-1040743767466911.4,1609771850401615.5
1085,XRPUSD,SHORT,"[2.04, 2.06]",2025-12-02 18:30 IST,2025-12-02 18:30 IST,2025-12-02 18:30 IST,2.0463,2.0594,2.0341,0.6377,54.88,35.0,32.93,FILLED_TP,0.9409,N/A,5.0001943463541885e+34,1.6465525035547588e+34,6.646746849908948e+34,1609771850401615.5,70679222628306.56,459414947083992.7,2069186797485608.2
1086,XRPUSD,LONG,"[2.14, 2.16]",2025-12-04 16:30 IST,2025-12-04 16:30 IST,2025-12-04 17:30 IST,2.1534,2.1409,2.1663,0.5782,60.54,35.0,36.32,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,6.646746849908948e+34,-2.3263613974681313e+34,4.320385452440816e+34,2069186797485608.2,100208140506212.72,-824423519626175.6,1244763277859432.5
1087,BTCUSD,LONG,"[90675.50, 91893.50]",2025-12-04 19:30 IST,2025-12-05 00:30 IST,2025-12-05 00:30 IST,91589.0,90675.5,92138.534,0.9974,35.09,35.0,21.05,FILLED_TP,0.6016,N/A,4.320385452440816e+34,9.096546740312689e+33,5.230040126472085e+34,1244763277859432.5,34944559036281.25,227139633735828.12,1471902911595260.5
1088,SOLUSD,LONG,"[139.90, 141.79]",2025-12-04 23:30 IST,2025-12-04 23:30 IST,2025-12-04 23:30 IST,141.3175,139.9,142.1654,1.0031,34.89,35.0,20.94,FILLED_TP,0.5982,N/A,5.230040126472085e+34,1.094957326774406e+34,6.324997453246491e+34,1471902911595260.5,41087533769751.055,267068969503381.8,1738971881098642.2
1089,ETHUSD,LONG,"[3055.50, 3109.30]",2025-12-05 18:30 IST,2025-12-05 18:30 IST,2025-12-05 18:30 IST,3095.85,3055.5,3114.4251,1.3034,26.85,35.0,16.11,FILLED_TP,0.4603,N/A,6.324997453246491e+34,1.0190981677281103e+34,7.344095620974601e+34,1738971881098642.2,37358287669585.414,242828869852305.22,1981800750950947.5
1090,XRPUSD,SHORT,"[2.03, 2.05]",2025-12-06 19:30 IST,2025-12-06 19:30 IST,2025-12-06 20:30 IST,2.0378,2.0494,2.0255,0.5705,61.35,35.0,36.81,FILLED_TP,1.0518,N/A,7.344095620974601e+34,2.703465836857307e+34,1.0047561457831907e+35,1981800750950947.5,97270531361319.5,632258453848576.8,2614059204799524.0
1091,BTCUSD,LONG,"[89183.50, 89617.00]",2025-12-07 00:30 IST,2025-12-07 00:30 IST,2025-12-07 04:30 IST,89508.625,89183.5,90045.6767,0.3632,96.36,35.0,57.81,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,1.0047561457831907e+35,-3.5166465102411675e+34,6.530914947590739e+34,2614059204799524.0,201505995002708.7,-1116426716682542.0,1497632488116982.0
1092,ETHUSD,LONG,"[3012.45, 3035.15]",2025-12-07 00:30 IST,2025-12-07 00:30 IST,2025-12-07 03:30 IST,3029.475,3012.45,3047.6518,0.562,62.28,35.0,37.37,FILLED_TP,1.0677,N/A,6.530914947590739e+34,2.440470571382668e+34,8.971385518973408e+34,1497632488116982.0,74617988307940.53,485016924001613.4,1982649412118595.5
1093,XRPUSD,LONG,"[2.02, 2.03]",2025-12-07 12:30 IST,2025-12-07 12:30 IST,2025-12-07 12:30 IST,2.0293,2.0197,2.0415,0.4731,73.98,35.0,44.39,FILLED_TP,1.2683,N/A,8.971385518973408e+34,3.982482138611423e+34,1.295386765758483e+35,1982649412118595.5,117348888183687.73,762767773193970.2,2745417185312566.0
1094,BTCUSD,SHORT,"[89448.00, 89759.00]",2025-12-07 20:30 IST,2025-12-07 20:30 IST,2025-12-07 20:30 IST,89525.75,89759.0,88988.5955,0.2605,100.0,26.05,60.0,FILLED_TP,2.3029,N/A,1.295386765758483e+35,7.772320594550898e+34,2.0726188252135728e+35,2745417185312566.0,219633374825005.3,1427616936362534.2,4173034121675100.0
1095,XRPUSD,SHORT,"[2.05, 2.07]",2025-12-07 20:30 IST,2025-12-07 21:30 IST,2025-12-07 21:30 IST,2.0564,2.073,2.0441,0.806,43.42,35.0,26.05,FILLED_TP,0.7444,N/A,2.0726188252135728e+35,5.400053606059501e+34,2.6126241858195228e+35,4173034121675100.0,144967051235378.6,942285833029960.8,5115319954705061.0
1096,XRPUSD,SHORT,"[2.09, 2.11]",2025-12-07 23:30 IST,2025-12-07 23:30 IST,2025-12-08 00:30 IST,2.0985,2.1121,2.0859,0.6505,53.81,35.0,32.28,FILLED_TP,0.9224,N/A,2.6126241858195228e+35,8.434555727281677e+34,3.456079758547691e+35,5115319954705061.0,220189603260534.5,1431232421193474.2,6546552375898535.0
1097,ETHUSD,LONG,"[2998.35, 3039.70]",2025-12-08 03:30 IST,2025-12-08 03:30 IST,2025-12-08 03:30 IST,3029.3625,2998.35,3047.5387,1.0237,34.19,35.0,20.51,FILLED_TP,0.5861,N/A,3.456079758547691e+35,7.089531213820985e+34,4.165032879929789e+35,6546552375898535.0,179054461140290.28,1163853997411886.8,7710406373310422.0
1098,XRPUSD,LONG,"[1.99, 2.03]",2025-12-08 03:30 IST,2025-12-08 03:30 IST,2025-12-08 03:30 IST,2.0205,1.9885,2.0326,1.585,22.08,35.0,13.25,FILLED_TP,0.3786,N/A,4.165032879929789e+35,5.518395448996779e+34,4.7168724248294665e+35,7710406373310422.0,136210437922911.03,885367846498921.8,8595774219809344.0
1099,XRPUSD,LONG,"[2.06, 2.08]",2025-12-08 20:30 IST,2025-12-08 20:30 IST,2025-12-08 20:30 IST,2.0721,2.0575,2.0846,0.7058,49.59,35.0,29.75,FILLED_TP,0.8501,N/A,4.7168724248294665e+35,1.4034388700123049e+35,6.1203112948417714e+35,8595774219809344.0,341006852886317.7,2216544543761064.8,1.0812318763570408e+16
1100,SOLUSD,LONG,"[130.58, 132.36]",2025-12-09 14:30 IST,2025-12-09 19:30 IST,2025-12-09 19:30 IST,131.9137,130.584,132.7052,1.008,34.72,35.0,20.83,FILLED_TP,0.5952,N/A,6.1203112948417714e+35,1.2750078958803333e+35,7.395319190722104e+35,1.0812318763570408e+16,300328771576179.75,1952137015245168.2,1.2764455778815576e+16
1101,XRPUSD,SHORT,"[2.08, 2.09]",2025-12-09 17:30 IST,2025-12-09 17:30 IST,2025-12-09 17:30 IST,2.0802,2.0933,2.0677,0.631,55.47,35.0,33.28,FILLED_TP,0.9509,N/A,7.395319190722104e+35,2.461369295609646e+35,9.85668848633175e+35,1.2764455778815576e+16,566449105060215.1,3681919182891397.5,1.6446374961706974e+16
1102,ETHUSD,LONG,"[3287.35, 3314.70]",2025-12-10 15:30 IST,2025-12-10 16:30 IST,2025-12-10 18:30 IST,3307.8625,3287.35,3327.7097,0.6201,56.44,35.0,33.86,FILLED_TP,0.9676,N/A,9.85668848633175e+35,3.337945031471034e+35,1.3194633517802785e+36,1.6446374961706974e+16,742603639687779.5,4826923657970566.0,2.127329861967754e+16
1103,BTCUSD,SHORT,"[92097.00, 93231.50]",2025-12-10 21:30 IST,2025-12-10 21:30 IST,2025-12-11 00:30 IST,92380.625,93231.5,91826.3412,0.9211,38.0,35.0,22.8,FILLED_TP,0.6514,N/A,1.3194633517802785e+36,3.0083735344712175e+35,1.6203007052274004e+36,2.127329861967754e+16,646707652996369.2,4203599744476400.0,2.547689836415394e+16
1104,SOLUSD,SHORT,"[138.04, 140.22]",2025-12-11 00:30 IST,2025-12-11 00:30 IST,2025-12-11 00:30 IST,138.5835,140.22,137.752,1.1809,29.64,35.0,17.78,FILLED_TP,0.5081,N/A,1.6203007052274004e+36,2.881445645243237e+35,1.908445269751724e+36,2.547689836415394e+16,604087851173634.9,3926571032628627.0,2.940346939678257e+16
1105,SOLUSD,SHORT,"[136.39, 139.50]",2025-12-12 02:30 IST,2025-12-12 02:30 IST,2025-12-12 02:30 IST,137.1658,139.499,136.3428,1.701,20.58,35.0,12.35,FILLED_TP,0.3527,N/A,1.908445269751724e+36,2.356044085266652e+35,2.1440496782783893e+36,2.940346939678257e+16,483995157430745.8,3145968523299847.5,3.2549437920082416e+16
1106,ETHUSD,LONG,"[3144.00, 3195.20]",2025-12-12 05:30 IST,2025-12-12 20:30 IST,2025-12-12 20:30 IST,3182.4,3144.0,3201.4944,1.2066,29.01,35.0,17.4,FILLED_SL,-1.0,DUAL_TOUCH_AMBIGUITY,2.1440496782783893e+36,-7.504173873974361e+35,1.393632290880953e+36,3.2549437920082416e+16,755309706935519.5,-1.2147612978964364e+16,2.0401824941118052e+16
1107,BTCUSD,LONG,"[89227.50, 90458.50]",2025-12-13 01:30 IST,2025-12-13 01:30 IST,2025-12-14 16:30 IST,90150.75,89227.5,90691.6545,1.0241,34.18,35.0,20.51,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,1.393632290880953e+36,-4.877713018083335e+35,9.058609890726196e+35,2.0401824941118052e+16,557798158187857.56,-7698436887579176.0,1.2703388053538876e+16
1108,SOLUSD,LONG,"[132.30, 132.98]",2025-12-13 17:30 IST,2025-12-13 17:30 IST,2025-12-13 17:30 IST,132.808,132.301,133.6048,0.3818,91.68,35.0,55.01,FILLED_TP,1.5717,N/A,9.058609890726196e+35,4.983071619273886e+35,1.4041681510000083e+36,1.2703388053538876e+16,931738139984269.8,6056297909897754.0,1.875968596343663e+16
1109,XRPUSD,LONG,"[1.99, 2.02]",2025-12-13 22:30 IST,2025-12-13 23:30 IST,2025-12-14 06:30 IST,2.0155,1.9886,2.0276,1.3359,26.2,35.0,15.72,FILLED_TP,0.4491,N/A,1.4041681510000083e+36,2.207348422040091e+35,1.6249029932040174e+36,1.875968596343663e+16,393202321055058.6,2555815086857880.5,2.131550105029451e+16
1110,SOLUSD,LONG,"[129.02, 131.50]",2025-12-15 03:30 IST,2025-12-15 03:30 IST,2025-12-15 04:30 IST,130.881,129.024,131.6663,1.4188,24.67,35.0,14.8,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,1.6249029932040174e+36,-5.687160476214061e+35,1.0561869455826114e+36,2.131550105029451e+16,420647466898119.1,-7881072834501198.0,1.3434428215793314e+16
1111,ETHUSD,SHORT,"[3069.55, 3107.65]",2025-12-15 05:30 IST,2025-12-15 05:30 IST,2025-12-15 05:30 IST,3079.075,3107.65,3060.6006,0.928,37.71,35.0,22.63,FILLED_TP,0.6465,N/A,1.0561869455826114e+36,2.3899791849121893e+35,1.2951848640738303e+36,1.3434428215793314e+16,405332331632277.8,2634660155609806.0,1.606908837140312e+16
1112,SOLUSD,SHORT,"[132.69, 133.65]",2025-12-15 14:30 IST,2025-12-15 14:30 IST,2025-12-15 16:30 IST,132.9263,133.647,132.1287,0.5422,64.55,35.0,38.73,FILLED_TP,1.1066,N/A,1.2951848640738303e+36,5.0162267191121315e+35,1.7968075359850435e+36,1.606908837140312e+16,829803710407490.0,5393724117648685.0,2.1462812489051804e+16
1113,ETHUSD,LONG,"[2982.35, 3047.00]",2025-12-15 20:30 IST,2025-12-15 20:30 IST,2025-12-15 20:30 IST,3030.8375,2982.35,3049.0225,1.5998,21.88,35.0,13.13,FILLED_TP,0.375,N/A,1.7968075359850435e+36,2.358596852122032e+35,2.0326672211972468e+36,2.1462812489051804e+16,375644921788918.06,2441691991627967.5,2.3904504480679772e+16
1114,SOLUSD,LONG,"[123.11, 126.30]",2025-12-16 05:30 IST,2025-12-16 08:30 IST,2025-12-16 08:30 IST,125.5025,123.11,126.2555,1.9063,18.36,35.0,11.02,FILLED_TP,0.3147,N/A,2.0326672211972468e+36,2.239164546079189e+35,2.2565836758051656e+36,2.3904504480679772e+16,351105964724858.56,2282188770711581.0,2.618669325139135e+16
1115,SOLUSD,LONG,"[124.86, 126.79]",2025-12-16 18:30 IST,2025-12-16 19:30 IST,2025-12-16 19:30 IST,126.3102,124.862,127.0681,1.1466,30.53,35.0,18.32,FILLED_TP,0.5233,N/A,2.2565836758051656e+36,4.133003703072157e+35,2.669884046112381e+36,2.618669325139135e+16,639489988573681.5,4156684925728929.5,3.034337817712028e+16
1116,BTCUSD,SHORT,"[87448.00, 87935.50]",2025-12-17 18:30 IST,2025-12-17 18:30 IST,2025-12-17 18:30 IST,87569.875,87935.5,87044.4557,0.4175,83.83,35.0,50.3,FILLED_TP,1.437,N/A,2.669884046112381e+36,1.3428593930485238e+36,4.012743439160905e+36,3.034337817712028e+16,2034889390860806.2,1.322678104059524e+16,4.357015921771552e+16
1117,SOLUSD,SHORT,"[128.77, 129.84]",2025-12-17 18:30 IST,2025-12-17 18:30 IST,2025-12-17 18:30 IST,129.0393,129.835,128.265,0.6167,56.76,35.0,34.05,FILLED_TP,0.973,N/A,4.012743439160905e+36,1.3664881533731253e+36,5.37923159253403e+36,4.357015921771552e+16,1978300957579253.5,1.2858956224265146e+16,5.6429115441980664e+16
1118,XRPUSD,SHORT,"[1.92, 1.94]",2025-12-17 18:30 IST,2025-12-17 18:30 IST,2025-12-17 18:30 IST,1.9247,1.9395,1.9132,0.7676,45.59,35.0,27.36,FILLED_TP,0.7816,N/A,5.37923159253403e+36,1.471569354082853e+36,6.850800946616883e+36,5.6429115441980664e+16,2058270604489921.0,1.3378758929184484e+16,6.980787437116515e+16
