ob_id,asset,timeframe,direction,formation_bar_index,formation_timestamp,break_bar_index,break_type,structure_type,qe_top_price,qe_bottom_price,qe_width,qe_width_pct,qe_extreme_candle_idx,lux_top_price,lux_bottom_price,lux_width,lux_width_pct,lux_extreme_candle_idx,extreme_candle_matched,top_price_matched,bottom_price_matched,width_matched,mismatch_category
ETHUSD_17539_BEARISH_17519_17526,ETHUSD,1h,SHORT,17519,2026-05-31T23:00:00+00:00,17526,BOS,internal,2022.45,1999.05,23.4,1.1706,17519,2022.45,1999.05,23.4,1.1706,17519,True,True,True,True,NO_MISMATCH
BTCUSD_17620_BEARISH_17611_17618,BTCUSD,1h,SHORT,17611,2026-06-04T19:00:00+00:00,17618,BOS,internal,64154.0,63514.5,639.5,1.0069,17611,64154.0,63514.5,639.5,1.0069,17611,True,True,True,True,NO_MISMATCH
ETHUSD_17664_BULLISH_17657_17663,ETHUSD,1h,LONG,17657,2026-06-06T17:00:00+00:00,17663,CHOCH,internal,1565.75,1545.85,19.9,1.2873,17657,1565.75,1545.85,19.9,1.2873,17657,True,True,True,True,NO_MISMATCH
ETHUSD_17669_BEARISH_17637_17644,ETHUSD,1h,SHORT,17637,2026-06-05T21:00:00+00:00,17644,BOS,internal,1618.7,1601.7,17.0,1.0614,17637,1618.7,1601.7,17.0,1.0614,17637,True,True,True,True,NO_MISMATCH
SOLUSD_17670_BEARISH_17637_17644,SOLUSD,1h,SHORT,17637,2026-06-05T21:00:00+00:00,17644,BOS,internal,65.402,64.532,0.87,1.3482,17637,65.402,64.532,0.87,1.3482,17637,True,True,True,True,NO_MISMATCH
BTCUSD_17673_BEARISH_17625_17629,BTCUSD,1h,SHORT,17625,2026-06-05T09:00:00+00:00,17629,BOS,internal,63231.5,62411.0,820.5,1.3147,17625,63231.5,62411.0,820.5,1.3147,17625,True,True,True,True,NO_MISMATCH
ETHUSD_17717_BEARISH_17711_17712,ETHUSD,1h,SHORT,17711,2026-06-08T23:00:00+00:00,17712,CHOCH,internal,1714.0,1685.95,28.05,1.6638,17711,1714.0,1685.95,28.05,1.6638,17711,True,True,True,True,NO_MISMATCH
SOLUSD_17727_BULLISH_17683_17687,SOLUSD,1h,LONG,17683,2026-06-07T19:00:00+00:00,17687,BOS,internal,64.953,63.61,1.343,2.1113,17683,64.953,63.61,1.343,2.1113,17683,True,True,True,True,NO_MISMATCH
ETHUSD_17746_BULLISH_17683_17686,ETHUSD,1h,LONG,17683,2026-06-07T19:00:00+00:00,17686,BOS,internal,1629.55,1602.25,27.3,1.7039,17683,1629.55,1602.25,27.3,1.7039,17683,True,True,True,True,NO_MISMATCH
XRPUSD_17749_BEARISH_17729_17738,XRPUSD,1h,SHORT,17729,2026-06-09T17:00:00+00:00,17738,BOS,internal,1.1472,1.1284,0.0188,1.6661,17729,1.1472,1.1284,0.0188,1.6661,17729,True,True,True,True,NO_MISMATCH
BTCUSD_17757_BULLISH_17745_17751,BTCUSD,1h,LONG,17745,2026-06-10T09:00:00+00:00,17751,CHOCH,internal,61403.0,60706.0,697.0,1.1482,17745,61403.0,60706.0,697.0,1.1482,17745,True,True,True,True,NO_MISMATCH
SOLUSD_17761_BEARISH_17751_17757,SOLUSD,1h,SHORT,17751,2026-06-10T15:00:00+00:00,17757,BOS,internal,65.774,64.542,1.232,1.9088,17751,65.774,64.542,1.232,1.9088,17751,True,True,True,True,NO_MISMATCH
XRPUSD_17761_BEARISH_17749_17755,XRPUSD,1h,SHORT,17749,2026-06-10T13:00:00+00:00,17755,BOS,internal,1.1375,1.1158,0.0217,1.9448,17749,1.1375,1.1158,0.0217,1.9448,17749,True,True,True,True,NO_MISMATCH
ETHUSD_17771_BEARISH_17716_17726,ETHUSD,1h,SHORT,17716,2026-06-09T04:00:00+00:00,17726,BOS,internal,1696.0,1663.35,32.65,1.9629,17716,1696.0,1663.35,32.65,1.9629,17716,True,True,True,True,NO_MISMATCH
BTCUSD_17790_BULLISH_17772_17777,BTCUSD,1h,LONG,17772,2026-06-11T12:00:00+00:00,17777,BOS,internal,63180.5,62495.0,685.5,1.0969,17772,63180.5,62495.0,685.5,1.0969,17772,True,True,True,True,NO_MISMATCH
BTCUSD_17792_BEARISH_17788_17790,BTCUSD,1h,SHORT,17788,2026-06-12T04:00:00+00:00,17790,CHOCH,internal,63850.0,63399.0,451.0,0.7114,17788,63850.0,63399.0,451.0,0.7114,17788,True,True,True,True,NO_MISMATCH
SOLUSD_17792_BEARISH_17786_17790,SOLUSD,1h,SHORT,17786,2026-06-12T02:00:00+00:00,17790,CHOCH,internal,67.2886,66.673,0.6156,0.9233,17786,67.2886,66.673,0.6156,0.9233,17786,True,True,True,True,NO_MISMATCH
XRPUSD_17792_BEARISH_17788_17790,XRPUSD,1h,SHORT,17788,2026-06-12T04:00:00+00:00,17790,CHOCH,internal,1.1509,1.1423,0.0086,0.7529,17788,1.1509,1.1423,0.0086,0.7529,17788,True,True,True,True,NO_MISMATCH
SOLUSD_17803_BULLISH_17790_17798,SOLUSD,1h,LONG,17790,2026-06-12T06:00:00+00:00,17798,CHOCH,internal,66.814,65.932,0.882,1.3377,17790,66.814,65.932,0.882,1.3377,17790,True,True,True,True,NO_MISMATCH
SOLUSD_17836_BULLISH_17824_17829,SOLUSD,1h,LONG,17824,2026-06-13T16:00:00+00:00,17829,BOS,internal,68.626,67.803,0.823,1.2138,17824,68.626,67.803,0.823,1.2138,17824,True,True,True,True,NO_MISMATCH
BTCUSD_17838_BULLISH_17824_17829,BTCUSD,1h,LONG,17824,2026-06-13T16:00:00+00:00,17829,BOS,internal,64283.0,63883.5,399.5,0.6254,17824,64283.0,63883.5,399.5,0.6254,17824,True,True,True,True,NO_MISMATCH
SOLUSD_17853_BEARISH_17606_17618,SOLUSD,1h,SHORT,17606,2026-06-04T14:00:00+00:00,17618,BOS,internal,70.636,69.561,1.075,1.5454,17606,70.636,69.561,1.075,1.5454,17606,True,True,True,True,NO_MISMATCH
BTCUSD_17882_BULLISH_17859_17867,BTCUSD,1h,LONG,17859,2026-06-15T03:00:00+00:00,17867,BOS,internal,65995.0,65400.0,595.0,0.9098,17859,65995.0,65400.0,595.0,0.9098,17859,True,True,True,True,NO_MISMATCH
SOLUSD_17919_BEARISH_17906_17912,SOLUSD,1h,SHORT,17906,2026-06-17T02:00:00+00:00,17912,CHOCH,internal,74.468,73.676,0.792,1.075,17906,74.468,73.676,0.792,1.075,17906,True,True,True,True,NO_MISMATCH
ETHUSD_17921_BEARISH_17906_17912,ETHUSD,1h,SHORT,17906,2026-06-17T02:00:00+00:00,17912,CHOCH,internal,1809.75,1787.7,22.05,1.2334,17906,1809.75,1787.7,22.05,1.2334,17906,True,True,True,True,NO_MISMATCH
XRPUSD_17921_BEARISH_17906_17912,XRPUSD,1h,SHORT,17906,2026-06-17T02:00:00+00:00,17912,BOS,internal,1.2282,1.216,0.0122,1.0033,17906,1.2282,1.216,0.0122,1.0033,17906,True,True,True,True,NO_MISMATCH
BTCUSD_17935_BEARISH_17929_17932,BTCUSD,1h,SHORT,17929,2026-06-18T01:00:00+00:00,17932,BOS,internal,64786.5,64435.0,351.5,0.5455,17929,64786.5,64435.0,351.5,0.5455,17929,True,True,True,True,NO_MISMATCH
SOLUSD_17975_BEARISH_17954_17963,SOLUSD,1h,SHORT,17954,2026-06-19T02:00:00+00:00,17963,BOS,internal,70.096,69.414,0.682,0.9825,17954,70.096,69.414,0.682,0.9825,17954,True,True,True,True,NO_MISMATCH
BTCUSD_17978_BULLISH_17965_17975,BTCUSD,1h,LONG,17965,2026-06-19T13:00:00+00:00,17975,CHOCH,internal,63401.0,62636.0,765.0,1.2213,17965,63401.0,62636.0,765.0,1.2213,17965,True,True,True,True,NO_MISMATCH
XRPUSD_17981_BEARISH_17948_17956,XRPUSD,1h,SHORT,17948,2026-06-18T20:00:00+00:00,17956,BOS,internal,1.155,1.1442,0.0108,0.9439,17948,1.155,1.1442,0.0108,0.9439,17948,True,True,True,True,NO_MISMATCH
ETHUSD_17990_BEARISH_17935_17943,ETHUSD,1h,SHORT,17935,2026-06-18T07:00:00+00:00,17943,BOS,internal,1752.75,1731.85,20.9,1.2068,17935,1752.75,1731.85,20.9,1.2068,17935,True,True,True,True,NO_MISMATCH
ETHUSD_17993_BULLISH_17981_17990,ETHUSD,1h,LONG,17981,2026-06-20T05:00:00+00:00,17990,BOS,internal,1732.8,1711.5,21.3,1.2445,17981,1732.8,1711.5,21.3,1.2445,17981,True,True,True,True,NO_MISMATCH
BTCUSD_18008_BULLISH_17993_18003,BTCUSD,1h,LONG,17993,2026-06-20T17:00:00+00:00,18003,BOS,internal,64021.0,63694.0,327.0,0.5134,17993,64021.0,63694.0,327.0,0.5134,17993,True,True,True,True,NO_MISMATCH
SOLUSD_18011_BULLISH_18008_18009,SOLUSD,1h,LONG,18008,2026-06-21T08:00:00+00:00,18009,BOS,internal,73.267,72.745,0.522,0.7176,18008,73.267,72.745,0.522,0.7176,18008,True,True,True,True,NO_MISMATCH
SOLUSD_18020_BULLISH_18012_18019,SOLUSD,1h,LONG,18012,2026-06-21T12:00:00+00:00,18019,BOS,internal,73.687,72.9,0.787,1.0796,18012,73.687,72.9,0.787,1.0796,18012,True,True,True,True,NO_MISMATCH
ETHUSD_18040_BULLISH_18027_18035,ETHUSD,1h,LONG,18027,2026-06-22T03:00:00+00:00,18035,BOS,internal,1740.75,1725.5,15.25,0.8838,18027,1740.75,1725.5,15.25,0.8838,18027,True,True,True,True,NO_MISMATCH
XRPUSD_18040_BULLISH_18027_18036,XRPUSD,1h,LONG,18027,2026-06-22T03:00:00+00:00,18036,CHOCH,internal,1.1388,1.1283,0.0105,0.9306,18027,1.1388,1.1283,0.0105,0.9306,18027,True,True,True,True,NO_MISMATCH
BTCUSD_18082_BULLISH_18066_18072,BTCUSD,1h,LONG,18066,2026-06-23T18:00:00+00:00,18072,CHOCH,internal,62427.5,62081.0,346.5,0.5581,18066,62427.5,62081.0,346.5,0.5581,18066,True,True,True,True,NO_MISMATCH
BTCUSD_18109_BULLISH_2592_2597,BTCUSD,1h,LONG,2592,2024-09-17T00:00:00+00:00,2597,CHOCH,internal,58343.5,57611.5,732.0,1.2706,2592,58343.5,57611.5,732.0,1.2706,2592,True,True,True,True,NO_MISMATCH
SOLUSD_18122_BULLISH_18115_18119,SOLUSD,1h,LONG,18115,2026-06-25T19:00:00+00:00,18119,CHOCH,internal,66.224,65.683,0.541,0.8237,18115,66.224,65.683,0.541,0.8237,18115,True,True,True,True,NO_MISMATCH
BTCUSD_18123_BEARISH_18117_18122,BTCUSD,1h,SHORT,18117,2026-06-25T21:00:00+00:00,18122,BOS,internal,60234.0,59434.0,800.0,1.346,18117,60234.0,59434.0,800.0,1.346,18117,True,True,True,True,NO_MISMATCH
ETHUSD_18126_BEARISH_18118_18122,ETHUSD,1h,SHORT,18118,2026-06-25T22:00:00+00:00,18122,BOS,internal,1583.0,1565.6,17.4,1.1114,18118,1583.0,1565.6,17.4,1.1114,18118,True,True,True,True,NO_MISMATCH
XRPUSD_18126_BEARISH_18119_18122,XRPUSD,1h,SHORT,18119,2026-06-25T23:00:00+00:00,18122,BOS,internal,1.0489,1.0374,0.0115,1.1085,18119,1.0489,1.0374,0.0115,1.1085,18119,True,True,True,True,NO_MISMATCH
BTCUSD_18129_BULLISH_18121_18126,BTCUSD,1h,LONG,18121,2026-06-26T01:00:00+00:00,18126,CHOCH,internal,59767.5,59206.5,561.0,0.9475,18121,59767.5,59206.5,561.0,0.9475,18121,True,True,True,True,NO_MISMATCH
XRPUSD_18129_BULLISH_18122_18127,XRPUSD,1h,LONG,18122,2026-06-26T02:00:00+00:00,18127,CHOCH,internal,1.0321,1.0114,0.0207,2.0467,18122,1.0321,1.0114,0.0207,2.0467,18122,True,True,True,True,NO_MISMATCH
SOLUSD_18161_BULLISH_18155_18158,SOLUSD,1h,LONG,18155,2026-06-27T11:00:00+00:00,18158,BOS,internal,72.087,71.525,0.562,0.7857,18155,72.087,71.525,0.562,0.7857,18155,True,True,True,True,NO_MISMATCH
XRPUSD_18167_BULLISH_18142_18146,XRPUSD,1h,LONG,18142,2026-06-26T22:00:00+00:00,18146,BOS,internal,1.0483,1.0382,0.0101,0.9728,18142,1.0483,1.0382,0.0101,0.9728,18142,True,True,True,True,NO_MISMATCH
XRPUSD_18175_BEARISH_18167_18174,XRPUSD,1h,SHORT,18167,2026-06-27T23:00:00+00:00,18174,BOS,internal,1.0556,1.0473,0.0083,0.7925,18167,1.0556,1.0473,0.0083,0.7925,18167,True,True,True,True,NO_MISMATCH
BTCUSD_18181_BULLISH_18173_18176,BTCUSD,1h,LONG,18173,2026-06-28T05:00:00+00:00,18176,CHOCH,internal,60119.0,59721.5,397.5,0.6656,18173,60119.0,59721.5,397.5,0.6656,18173,True,True,True,True,NO_MISMATCH
ETHUSD_18186_BULLISH_18174_18179,ETHUSD,1h,LONG,18174,2026-06-28T06:00:00+00:00,18179,CHOCH,internal,1569.8,1561.7,8.1,0.5187,18174,1569.8,1561.7,8.1,0.5187,18174,True,True,True,True,NO_MISMATCH
XRPUSD_18195_BEARISH_18183_18186,XRPUSD,1h,SHORT,18183,2026-06-28T15:00:00+00:00,18186,BOS,internal,1.0578,1.05,0.0078,0.7429,18183,1.0578,1.05,0.0078,0.7429,18183,True,True,True,True,NO_MISMATCH
XRPUSD_18216_BULLISH_18197_18209,XRPUSD,1h,LONG,18197,2026-06-29T05:00:00+00:00,18209,CHOCH,internal,1.0487,1.0359,0.0128,1.2356,18197,1.0487,1.0359,0.0128,1.2356,18197,True,True,True,True,NO_MISMATCH
BTCUSD_18219_BULLISH_18206_18209,BTCUSD,1h,LONG,18206,2026-06-29T14:00:00+00:00,18209,CHOCH,internal,59688.0,58993.5,694.5,1.1772,18206,59688.0,58993.5,694.5,1.1772,18206,True,True,True,True,NO_MISMATCH
SOLUSD_18228_BULLISH_18197_18204,SOLUSD,1h,LONG,18197,2026-06-29T05:00:00+00:00,18204,BOS,internal,72.347,71.0125,1.3345,1.8792,18197,72.347,71.0125,1.3345,1.8792,18197,True,True,True,True,NO_MISMATCH
XRPUSD_18250_BULLISH_18240_18243,XRPUSD,1h,LONG,18240,2026-07-01T00:00:00+00:00,18243,CHOCH,internal,1.0415,1.0354,0.0061,0.5891,18240,1.0415,1.0354,0.0061,0.5891,18240,True,True,True,True,NO_MISMATCH
BTCUSD_18259_BEARISH_18209_18228,BTCUSD,1h,SHORT,18209,2026-06-29T17:00:00+00:00,18228,CHOCH,internal,60673.5,59876.0,797.5,1.3319,18209,60673.5,59876.0,797.5,1.3319,18209,True,True,True,True,NO_MISMATCH
XRPUSD_18261_BEARISH_18211_18228,XRPUSD,1h,SHORT,18211,2026-06-29T19:00:00+00:00,18228,CHOCH,internal,1.077,1.0638,0.0132,1.2408,18211,1.077,1.0638,0.0132,1.2408,18211,True,True,True,True,NO_MISMATCH
ETHUSD_18262_BULLISH_18257_18261,ETHUSD,1h,LONG,18257,2026-07-01T17:00:00+00:00,18261,BOS,internal,1624.4,1606.05,18.35,1.1426,18257,1624.4,1606.05,18.35,1.1426,18257,True,True,True,True,NO_MISMATCH
BTCUSD_18263_BULLISH_18257_18261,BTCUSD,1h,LONG,18257,2026-07-01T17:00:00+00:00,18261,BOS,internal,60225.0,59768.0,457.0,0.7646,18257,60225.0,59768.0,457.0,0.7646,18257,True,True,True,True,NO_MISMATCH
BTCUSD_18265_BEARISH_18261_18264,BTCUSD,1h,SHORT,18261,2026-07-01T21:00:00+00:00,18264,CHOCH,internal,60835.0,60098.5,736.5,1.2255,18261,60835.0,60098.5,736.5,1.2255,18261,True,True,True,True,NO_MISMATCH
ETHUSD_18265_BEARISH_18262_18264,ETHUSD,1h,SHORT,18262,2026-07-01T22:00:00+00:00,18264,CHOCH,internal,1645.95,1619.75,26.2,1.6175,18262,1645.95,1619.75,26.2,1.6175,18262,True,True,True,True,NO_MISMATCH
ETHUSD_18274_BEARISH_18102_18109,ETHUSD,1h,SHORT,18102,2026-06-25T06:00:00+00:00,18109,CHOCH,internal,1660.0,1643.45,16.55,1.007,18102,1660.0,1643.45,16.55,1.007,18102,True,True,True,True,NO_MISMATCH
SOLUSD_18290_BULLISH_18286_18289,SOLUSD,1h,LONG,18286,2026-07-02T22:00:00+00:00,18289,BOS,internal,80.891,80.409,0.482,0.5994,18286,80.891,80.409,0.482,0.5994,18286,True,True,True,True,NO_MISMATCH
XRPUSD_18317_BULLISH_18309_18316,XRPUSD,1h,LONG,18309,2026-07-03T21:00:00+00:00,18316,BOS,internal,1.1416,1.1274,0.0142,1.2595,18309,1.1416,1.1274,0.0142,1.2595,18309,True,True,True,True,NO_MISMATCH
SOLUSD_18320_BULLISH_18313_18316,SOLUSD,1h,LONG,18313,2026-07-04T01:00:00+00:00,18316,BOS,internal,82.362,81.8,0.562,0.687,18313,82.362,81.8,0.562,0.687,18313,True,True,True,True,NO_MISMATCH
XRPUSD_18338_BULLISH_18319_18325,XRPUSD,1h,LONG,18319,2026-07-04T07:00:00+00:00,18325,BOS,internal,1.1432,1.1332,0.01,0.8825,18319,1.1432,1.1332,0.01,0.8825,18319,True,True,True,True,NO_MISMATCH
SOLUSD_18360_BEARISH_18329_18336,SOLUSD,1h,SHORT,18329,2026-07-04T17:00:00+00:00,18336,BOS,internal,82.822,81.88,0.942,1.1505,18329,82.822,81.88,0.942,1.1505,18329,True,True,True,True,NO_MISMATCH
SOLUSD_18362_BULLISH_18355_18357,SOLUSD,1h,LONG,18355,2026-07-05T19:00:00+00:00,18357,CHOCH,internal,81.131,80.819,0.312,0.386,18355,81.131,80.819,0.312,0.386,18355,True,True,True,True,NO_MISMATCH
XRPUSD_18366_BULLISH_18353_18357,XRPUSD,1h,LONG,18353,2026-07-05T17:00:00+00:00,18357,CHOCH,internal,1.1394,1.1323,0.0071,0.627,18353,1.1394,1.1323,0.0071,0.627,18353,True,True,True,True,NO_MISMATCH
ETHUSD_18368_BULLISH_18345_18351,ETHUSD,1h,LONG,18345,2026-07-05T09:00:00+00:00,18351,BOS,internal,1767.05,1748.4,18.65,1.0667,18345,1767.05,1748.4,18.65,1.0667,18345,True,True,True,True,NO_MISMATCH
BTCUSD_18369_BULLISH_18353_18357,BTCUSD,1h,LONG,18353,2026-07-05T17:00:00+00:00,18357,BOS,internal,62803.0,62575.0,228.0,0.3644,18353,62803.0,62575.0,228.0,0.3644,18353,True,True,True,True,NO_MISMATCH
BTCUSD_18371_BULLISH_18318_18329,BTCUSD,1h,LONG,18318,2026-07-04T06:00:00+00:00,18329,BOS,internal,62545.5,62314.0,231.5,0.3715,18318,62545.5,62314.0,231.5,0.3715,18318,True,True,True,True,NO_MISMATCH
ETHUSD_18375_BEARISH_18358_18372,ETHUSD,1h,SHORT,18358,2026-07-05T22:00:00+00:00,18372,CHOCH,internal,1807.7,1783.35,24.35,1.3654,18358,1807.7,1783.35,24.35,1.3654,18358,True,True,True,True,NO_MISMATCH
BTCUSD_18376_BEARISH_18359_18371,BTCUSD,1h,SHORT,18359,2026-07-05T23:00:00+00:00,18371,CHOCH,internal,63991.5,63548.5,443.0,0.6971,18359,63991.5,63548.5,443.0,0.6971,18359,True,True,True,True,NO_MISMATCH
SOLUSD_18377_BEARISH_18358_18365,SOLUSD,1h,SHORT,18358,2026-07-05T22:00:00+00:00,18365,CHOCH,internal,82.442,81.649,0.793,0.9712,18358,82.442,81.649,0.793,0.9712,18358,True,True,True,True,NO_MISMATCH
XRPUSD_18399_BEARISH_18391_18397,XRPUSD,1h,SHORT,18391,2026-07-07T07:00:00+00:00,18397,BOS,internal,1.1354,1.1267,0.0087,0.7722,18391,1.1354,1.1267,0.0087,0.7722,18391,True,True,True,True,NO_MISMATCH
BTCUSD_18422_BULLISH_18373_18381,BTCUSD,1h,LONG,18373,2026-07-06T13:00:00+00:00,18381,CHOCH,internal,62029.5,61303.5,726.0,1.1843,18373,62029.5,61303.5,726.0,1.1843,18373,True,True,True,True,NO_MISMATCH
SOLUSD_18433_BULLISH_18426_18431,SOLUSD,1h,LONG,18426,2026-07-08T18:00:00+00:00,18431,CHOCH,internal,77.35,76.808,0.542,0.7057,18426,77.35,76.808,0.542,0.7057,18426,True,True,True,True,NO_MISMATCH
ETHUSD_18435_BEARISH_18433_18434,ETHUSD,1h,SHORT,18433,2026-07-09T01:00:00+00:00,18434,BOS,internal,1755.25,1729.3,25.95,1.5006,18433,1755.25,1729.3,25.95,1.5006,18433,True,True,True,True,NO_MISMATCH
ETHUSD_18437_BEARISH_18411_18416,ETHUSD,1h,SHORT,18411,2026-07-08T03:00:00+00:00,18416,BOS,internal,1763.0,1748.2,14.8,0.8466,18411,1763.0,1748.2,14.8,0.8466,18411,True,True,True,True,NO_MISMATCH
XRPUSD_18447_BULLISH_18434_18437,XRPUSD,1h,LONG,18434,2026-07-09T02:00:00+00:00,18437,CHOCH,internal,1.0905,1.0824,0.0081,0.7483,18434,1.0905,1.0824,0.0081,0.7483,18434,True,True,True,True,NO_MISMATCH
ETHUSD_18472_BEARISH_18400_18409,ETHUSD,1h,SHORT,18400,2026-07-07T16:00:00+00:00,18409,CHOCH,internal,1812.25,1791.75,20.5,1.1441,18400,1812.25,1791.75,20.5,1.1441,18400,True,True,True,True,NO_MISMATCH
XRPUSD_18484_BULLISH_18475_18483,XRPUSD,1h,LONG,18475,2026-07-10T19:00:00+00:00,18483,BOS,internal,1.1071,1.0986,0.0085,0.7737,18475,1.1071,1.0986,0.0085,0.7737,18475,True,True,True,True,NO_MISMATCH
SOLUSD_18496_BULLISH_18481_18494,SOLUSD,1h,LONG,18481,2026-07-11T01:00:00+00:00,18494,CHOCH,internal,78.061,77.456,0.605,0.7811,18481,78.061,77.456,0.605,0.7811,18481,True,True,True,True,NO_MISMATCH
ETHUSD_18503_BULLISH_18474_18495,ETHUSD,1h,LONG,18474,2026-07-10T18:00:00+00:00,18495,BOS,internal,1793.1,1780.8,12.3,0.6907,18474,1793.1,1780.8,12.3,0.6907,18474,True,True,True,True,NO_MISMATCH
BTCUSD_18538_BULLISH_18444_18452,BTCUSD,1h,LONG,18444,2026-07-09T12:00:00+00:00,18452,BOS,internal,62939.0,62434.5,504.5,0.808,18444,62939.0,62434.5,504.5,0.808,18444,True,True,True,True,NO_MISMATCH
BTCUSD_18550_BULLISH_18434_18436,BTCUSD,1h,LONG,18434,2026-07-09T02:00:00+00:00,18436,CHOCH,internal,62105.5,61672.5,433.0,0.7021,18434,62105.5,61672.5,433.0,0.7021,18434,True,True,True,True,NO_MISMATCH
SOLUSD_18551_BULLISH_18246_18253,SOLUSD,1h,LONG,18246,2026-07-01T06:00:00+00:00,18253,BOS,internal,75.289,73.95,1.339,1.8107,18246,75.289,73.95,1.339,1.8107,18246,True,True,True,True,NO_MISMATCH
ETHUSD_18552_BEARISH_18536_18540,ETHUSD,1h,SHORT,18536,2026-07-13T08:00:00+00:00,18540,BOS,internal,1792.6,1782.8,9.8,0.5497,18536,1792.6,1782.8,9.8,0.5497,18536,True,True,True,True,NO_MISMATCH
ETHUSD_18571_BEARISH_17578_17587,ETHUSD,1h,SHORT,17578,2026-06-03T10:00:00+00:00,17587,BOS,internal,1892.35,1874.15,18.2,0.9711,17578,1892.35,1874.15,18.2,0.9711,17578,True,True,True,True,NO_MISMATCH
BTCUSD_18577_BULLISH_18569_18575,BTCUSD,1h,LONG,18569,2026-07-14T17:00:00+00:00,18575,BOS,internal,64710.5,64284.0,426.5,0.6635,18569,64710.5,64284.0,426.5,0.6635,18569,True,True,True,True,NO_MISMATCH
ETHUSD_18577_BULLISH_18569_18575,ETHUSD,1h,LONG,18569,2026-07-14T17:00:00+00:00,18575,BOS,internal,1873.1,1860.1,13.0,0.6989,18569,1873.1,1860.1,13.0,0.6989,18569,True,True,True,True,NO_MISMATCH
SOLUSD_18583_BULLISH_18578_18580,SOLUSD,1h,LONG,18578,2026-07-15T02:00:00+00:00,18580,BOS,internal,77.589,77.018,0.571,0.7414,18578,77.589,77.018,0.571,0.7414,18578,True,True,True,True,NO_MISMATCH
BTCUSD_18593_BEARISH_18038_18052,BTCUSD,1h,SHORT,18038,2026-06-22T14:00:00+00:00,18052,CHOCH,internal,65603.0,64810.0,793.0,1.2236,18038,65603.0,64810.0,793.0,1.2236,18038,True,True,True,True,NO_MISMATCH
BTCUSD_18594_BULLISH_18583_18588,BTCUSD,1h,LONG,18583,2026-07-15T07:00:00+00:00,18588,BOS,internal,64856.5,64458.0,398.5,0.6182,18583,64856.5,64458.0,398.5,0.6182,18583,True,True,True,True,NO_MISMATCH
XRPUSD_18607_BULLISH_18583_18588,XRPUSD,1h,LONG,18583,2026-07-15T07:00:00+00:00,18588,BOS,internal,1.1083,1.1018,0.0065,0.5899,18583,1.1083,1.1018,0.0065,0.5899,18583,True,True,True,True,NO_MISMATCH
ETHUSD_18612_BULLISH_18583_18588,ETHUSD,1h,LONG,18583,2026-07-15T07:00:00+00:00,18588,BOS,internal,1876.35,1863.35,13.0,0.6977,18583,1876.35,1863.35,13.0,0.6977,18583,True,True,True,True,NO_MISMATCH
BTCUSD_18615_BEARISH_18605_18607,BTCUSD,1h,SHORT,18605,2026-07-16T05:00:00+00:00,18607,CHOCH,internal,64981.0,64580.5,400.5,0.6202,18605,64981.0,64580.5,400.5,0.6202,18605,True,True,True,True,NO_MISMATCH
XRPUSD_18615_BEARISH_18606_18609,XRPUSD,1h,SHORT,18606,2026-07-16T06:00:00+00:00,18609,CHOCH,internal,1.1187,1.112,0.0067,0.6025,18606,1.1187,1.112,0.0067,0.6025,18606,True,True,True,True,NO_MISMATCH
XRPUSD_18659_BEARISH_18656_18657,XRPUSD,1h,SHORT,18656,2026-07-18T08:00:00+00:00,18657,CHOCH,internal,1.0919,1.0876,0.0043,0.3954,18656,1.0919,1.0876,0.0043,0.3954,18656,True,True,True,True,NO_MISMATCH
SOLUSD_18664_BEARISH_18650_18661,SOLUSD,1h,SHORT,18650,2026-07-18T02:00:00+00:00,18661,BOS,internal,75.438,75.137,0.301,0.4006,18650,75.438,75.137,0.301,0.4006,18650,True,True,True,True,NO_MISMATCH
BTCUSD_18665_BEARISH_18615_18623,BTCUSD,1h,SHORT,18615,2026-07-16T15:00:00+00:00,18623,BOS,internal,64881.5,64292.0,589.5,0.9169,18615,64881.5,64292.0,589.5,0.9169,18615,True,True,True,True,NO_MISMATCH
ETHUSD_18675_BULLISH_18666_18674,ETHUSD,1h,LONG,18666,2026-07-18T18:00:00+00:00,18674,BOS,internal,1866.9,1848.95,17.95,0.9708,18666,1866.9,1848.95,17.95,0.9708,18666,True,True,True,True,NO_MISMATCH
ETHUSD_18679_BEARISH_18622_18625,ETHUSD,1h,SHORT,18622,2026-07-16T22:00:00+00:00,18625,BOS,internal,1881.15,1867.55,13.6,0.7282,18622,1881.15,1867.55,13.6,0.7282,18622,True,True,True,True,NO_MISMATCH
SOLUSD_18679_BEARISH_18615_18617,SOLUSD,1h,SHORT,18615,2026-07-16T15:00:00+00:00,18617,BOS,internal,76.882,75.986,0.896,1.1792,18615,76.882,75.986,0.896,1.1792,18615,True,True,True,True,NO_MISMATCH
XRPUSD_18691_BEARISH_18686_18690,XRPUSD,1h,SHORT,18686,2026-07-19T14:00:00+00:00,18690,CHOCH,internal,1.1023,1.0925,0.0098,0.897,18686,1.1023,1.0925,0.0098,0.897,18686,True,True,True,True,NO_MISMATCH
ETHUSD_18692_BEARISH_18682_18690,ETHUSD,1h,SHORT,18682,2026-07-19T10:00:00+00:00,18690,CHOCH,internal,1878.65,1863.0,15.65,0.84,18682,1878.65,1863.0,15.65,0.84,18682,True,True,True,True,NO_MISMATCH
