trade_number,datetime,exit_datetime,asset,direction,ob_id,ob_high,ob_low,ob_width,ob_width_pct,entry,sl,tp,sl_distance,tp_distance,tp_price_move_pct,planned_rr,leverage,starting_capital_35pct,notional_size_35pct,margin_used_35pct,risk_amount_35pct,gross_pnl_35pct,fees_35pct,net_pnl_35pct,ending_capital_35pct,starting_capital_10pct,net_pnl_10pct,ending_capital_10pct,starting_capital_1pct,net_pnl_1pct,ending_capital_1pct,outcome,r_multiple,holding_time_hours,exit_reason,global_trade_lock_state,ambiguity_status
532,2025-08-20T16:00:00+00:00,2025-08-20T17:00:00+00:00,ETHUSD,SHORT,ETHUSD_10696_BEARISH_10669_10670,4340.0,4263.5,76.5,1.7788,4282.625,4340.0,4252.6466,57.375,29.9784,0.7,0.5225,26,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5905,-0.0059,0.5846,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
533,2025-08-21T21:00:00+00:00,2025-08-22T03:00:00+00:00,XRPUSD,LONG,XRPUSD_10725_BULLISH_10693_10697,2.8916,2.8358,0.0558,1.9353,2.8777,2.8358,2.8978,0.0419,0.0201,0.7,0.4813,24,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5846,-0.0058,0.5787,SL_HIT,-1.0,6,SL_HIT,ACTIVE,UNAMBIGUOUS
534,2025-08-22T14:00:00+00:00,2025-08-22T15:00:00+00:00,BTCUSD,SHORT,BTCUSD_10742_BEARISH_10669_10670,115852.5,114833.0,1019.5,0.8819,115087.875,115852.5,114282.2599,764.625,805.6151,0.7,1.0536,52,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5787,-0.0058,0.573,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
535,2025-08-22T15:00:00+00:00,2025-08-22T16:00:00+00:00,SOLUSD,SHORT,SOLUSD_10743_BEARISH_10624_10633,195.791,192.842,2.949,1.524,193.5793,195.791,192.2242,2.2117,1.3551,0.7,0.6127,30,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.573,-0.0057,0.5672,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
536,2025-08-22T18:00:00+00:00,2025-08-22T19:00:00+00:00,XRPUSD,SHORT,XRPUSD_10746_BEARISH_10653_10658,3.0951,3.0682,0.0269,0.8737,3.0749,3.0951,3.0534,0.0202,0.0215,0.7,1.0669,53,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5672,-0.0057,0.5615,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
537,2025-08-24T06:00:00+00:00,2025-08-24T11:00:00+00:00,ETHUSD,LONG,ETHUSD_10782_BULLISH_10767_10774,4768.7,4720.4,48.3,1.0146,4756.625,4720.4,4789.9214,36.225,33.2964,0.7,0.9192,45,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5615,-0.0056,0.5559,SL_HIT,-1.0,5,SL_HIT,ACTIVE,UNAMBIGUOUS
538,2025-08-24T17:00:00+00:00,2025-08-24T18:00:00+00:00,XRPUSD,SHORT,XRPUSD_10793_BEARISH_10777_10787,3.0889,3.0467,0.0422,1.3832,3.0572,3.0889,3.0358,0.0317,0.0214,0.7,0.6762,33,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5559,-0.0056,0.5504,SL_HIT,-1.0,1,SL_HIT,ACTIVE,AMBIGUOUS_RESOLVED_CONSERVATIVE
539,2025-08-25T02:00:00+00:00,2025-08-25T06:00:00+00:00,XRPUSD,SHORT,XRPUSD_10802_BEARISH_10793_10800,3.0649,3.0285,0.0364,1.1956,3.0376,3.0649,3.0163,0.0273,0.0213,0.7,0.7789,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5504,0.0043,0.5547,TP_HIT,0.7789,4,TP_HIT,ACTIVE,UNAMBIGUOUS
540,2025-08-25T06:00:00+00:00,2025-08-25T07:00:00+00:00,SOLUSD,LONG,SOLUSD_10806_BULLISH_10765_10778,202.593,200.69,1.903,0.942,202.1172,200.69,203.5321,1.4272,1.4148,0.7,0.9913,49,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5547,-0.0055,0.5491,SL_HIT,-1.0,1,SL_HIT,ACTIVE,AMBIGUOUS_RESOLVED_CONSERVATIVE
541,2025-08-26T16:00:00+00:00,2025-08-26T18:00:00+00:00,XRPUSD,SHORT,XRPUSD_10840_BEARISH_10815_10819,2.9735,2.9466,0.0269,0.9105,2.9533,2.9735,2.9327,0.0202,0.0207,0.7,1.0247,51,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5491,-0.0055,0.5436,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
542,2025-08-26T19:00:00+00:00,2025-08-27T01:00:00+00:00,SOLUSD,SHORT,SOLUSD_10843_BEARISH_10814_10819,199.451,196.837,2.614,1.3241,197.4905,199.451,196.1081,1.9605,1.3824,0.7,0.7051,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436,0.0038,0.5475,TP_HIT,0.7051,6,TP_HIT,ACTIVE,UNAMBIGUOUS
543,2025-08-27T04:00:00+00:00,2025-08-27T19:00:00+00:00,ETHUSD,SHORT,ETHUSD_10852_BEARISH_10814_10819,4683.8,4618.15,65.65,1.4186,4634.5625,4683.8,4602.1206,49.2375,32.4419,0.7,0.6589,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5475,0.0036,0.5511,TP_HIT,0.6589,15,TP_HIT,ACTIVE,UNAMBIGUOUS
544,2025-08-28T06:00:00+00:00,2025-08-28T15:00:00+00:00,ETHUSD,SHORT,ETHUSD_10878_BEARISH_10862_10869,4663.45,4581.85,81.6,1.7807,4602.25,4663.45,4570.0342,61.2,32.2158,0.7,0.5264,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5511,0.0029,0.554,TP_HIT,0.5264,9,TP_HIT,ACTIVE,UNAMBIGUOUS
545,2025-08-29T02:00:00+00:00,2025-08-29T07:00:00+00:00,BTCUSD,LONG,BTCUSD_10898_BULLISH_10872_10876,111504.5,110822.0,682.5,0.6128,111333.875,110822.0,112113.2121,511.875,779.3371,0.7,1.5225,76,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.554,-0.0055,0.5484,SL_HIT,-1.0,5,SL_HIT,ACTIVE,UNAMBIGUOUS
546,2025-08-29T07:00:00+00:00,2025-08-29T08:00:00+00:00,SOLUSD,LONG,SOLUSD_10903_BULLISH_10889_10900,210.593,207.272,3.321,1.5907,209.7627,207.272,211.2311,2.4907,1.4683,0.7,0.5895,29,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5484,-0.0055,0.5429,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
547,2025-08-30T21:00:00+00:00,2025-08-31T00:00:00+00:00,BTCUSD,LONG,BTCUSD_10941_BULLISH_10933_10935,108575.0,108165.5,409.5,0.3773,108472.625,108165.5,109231.9334,307.125,759.3084,0.7,2.4723,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5429,0.0134,0.5564,TP_HIT,2.4723,3,TP_HIT,ACTIVE,UNAMBIGUOUS
548,2025-08-31T00:00:00+00:00,2025-08-31T23:00:00+00:00,ETHUSD,SHORT,ETHUSD_10944_BEARISH_10899_10903,4503.9,4465.8,38.1,0.853,4475.325,4503.9,4443.9977,28.575,31.3273,0.7,1.0963,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5564,0.0061,0.5625,TP_HIT,1.0963,23,TP_HIT,ACTIVE,UNAMBIGUOUS
549,2025-09-01T07:00:00+00:00,2025-09-01T08:00:00+00:00,ETHUSD,SHORT,ETHUSD_10975_BEARISH_10959_10966,4489.9,4456.1,33.8,0.7574,4464.55,4489.9,4433.2982,25.35,31.2518,0.7,1.2328,61,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5625,-0.0056,0.5568,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
550,2025-09-01T23:00:00+00:00,2025-09-02T01:00:00+00:00,BTCUSD,SHORT,BTCUSD_10991_BEARISH_10981_10989,109491.0,108898.5,592.5,0.5426,109046.625,109491.0,108283.2986,444.375,763.3264,0.7,1.7178,85,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5568,-0.0056,0.5513,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
551,2025-09-02T04:00:00+00:00,2025-09-02T12:00:00+00:00,SOLUSD,SHORT,SOLUSD_10996_BEARISH_10976_10989,204.491,202.36,2.131,1.0499,202.8928,204.491,201.4725,1.5983,1.4202,0.7,0.8886,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5513,0.0049,0.5562,TP_HIT,0.8886,8,TP_HIT,ACTIVE,UNAMBIGUOUS
552,2025-09-02T15:00:00+00:00,2025-09-02T20:00:00+00:00,XRPUSD,LONG,XRPUSD_11007_BULLISH_11004_11006,2.8016,2.7611,0.0405,1.4517,2.7915,2.7611,2.811,0.0304,0.0195,0.7,0.6433,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5562,0.0036,0.5597,TP_HIT,0.6433,5,TP_HIT,ACTIVE,UNAMBIGUOUS
553,2025-09-03T03:00:00+00:00,2025-09-03T12:00:00+00:00,XRPUSD,SHORT,XRPUSD_11019_BEARISH_10945_10967,2.8675,2.8353,0.0322,1.1337,2.8434,2.8675,2.8234,0.0242,0.0199,0.7,0.8242,41,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5597,-0.0056,0.5541,SL_HIT,-1.0,9,SL_HIT,ACTIVE,UNAMBIGUOUS
554,2025-09-03T20:00:00+00:00,2025-09-04T02:00:00+00:00,ETHUSD,SHORT,ETHUSD_11036_BEARISH_10976_10984,4490.9,4461.85,29.05,0.6509,4469.1125,4490.9,4437.8287,21.7875,31.2838,0.7,1.4359,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541,0.008,0.5621,TP_HIT,1.4359,6,TP_HIT,ACTIVE,UNAMBIGUOUS
555,2025-09-04T04:00:00+00:00,2025-09-04T06:00:00+00:00,BTCUSD,LONG,BTCUSD_11044_BULLISH_11023_11030,111077.0,110499.0,578.0,0.5213,110932.5,110499.0,111709.0275,433.5,776.5275,0.7,1.7913,89,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5621,-0.0056,0.5565,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
556,2025-09-04T06:00:00+00:00,2025-09-04T08:00:00+00:00,XRPUSD,LONG,XRPUSD_11046_BULLISH_11023_11030,2.8203,2.8093,0.011,0.391,2.8175,2.8093,2.8373,0.0082,0.0197,0.7,2.3906,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5565,0.0133,0.5698,TP_HIT,2.3906,2,TP_HIT,ACTIVE,UNAMBIGUOUS
557,2025-09-04T18:00:00+00:00,2025-09-05T00:00:00+00:00,XRPUSD,LONG,XRPUSD_11058_BULLISH_11008_11013,2.8044,2.7806,0.0238,0.8506,2.7984,2.7806,2.818,0.0178,0.0196,0.7,1.0974,54,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5698,-0.0057,0.5641,SL_HIT,-1.0,6,SL_HIT,ACTIVE,UNAMBIGUOUS
558,2025-09-05T11:00:00+00:00,2025-09-05T12:00:00+00:00,XRPUSD,SHORT,XRPUSD_11075_BEARISH_11048_11055,2.8548,2.8228,0.032,1.1255,2.8308,2.8548,2.811,0.024,0.0198,0.7,0.8256,41,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5641,-0.0056,0.5584,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
559,2025-09-05T14:00:00+00:00,2025-09-05T15:00:00+00:00,BTCUSD,LONG,BTCUSD_11078_BULLISH_11064_11070,110905.0,110405.0,500.0,0.4524,110780.0,110405.0,111555.46,375.0,775.46,0.7,2.0679,100,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5584,-0.0056,0.5529,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
560,2025-09-06T06:00:00+00:00,2025-09-06T15:00:00+00:00,ETHUSD,SHORT,ETHUSD_11094_BEARISH_11088_11093,4327.9,4301.5,26.4,0.6137,4308.1,4327.9,4277.9433,19.8,30.1567,0.7,1.5231,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5529,0.0084,0.5613,TP_HIT,1.5231,9,TP_HIT,ACTIVE,UNAMBIGUOUS
561,2025-09-07T06:00:00+00:00,2025-09-07T07:00:00+00:00,XRPUSD,SHORT,XRPUSD_11118_BEARISH_11091_11097,2.8279,2.8186,0.0093,0.3299,2.8209,2.8279,2.8012,0.007,0.0197,0.7,2.831,100,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5613,-0.0056,0.5557,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
562,2025-09-08T02:00:00+00:00,2025-09-08T07:00:00+00:00,BTCUSD,SHORT,BTCUSD_11138_BEARISH_11135_11136,111571.0,111021.0,550.0,0.4946,111158.5,111571.0,110380.3905,412.5,778.1095,0.7,1.8863,94,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5557,-0.0056,0.5501,SL_HIT,-1.0,5,SL_HIT,ACTIVE,UNAMBIGUOUS
563,2025-09-08T17:00:00+00:00,2025-09-08T19:00:00+00:00,ETHUSD,LONG,ETHUSD_11153_BULLISH_11143_11150,4311.05,4285.7,25.35,0.5882,4304.7125,4285.7,4334.8455,19.0125,30.133,0.7,1.5849,79,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5501,-0.0055,0.5446,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
564,2025-09-09T15:00:00+00:00,2025-09-09T19:00:00+00:00,XRPUSD,LONG,XRPUSD_11175_BULLISH_11163_11167,2.9521,2.9329,0.0192,0.6517,2.9473,2.9329,2.9679,0.0144,0.0206,0.7,1.4327,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5446,0.0078,0.5524,TP_HIT,1.4327,4,TP_HIT,ACTIVE,UNAMBIGUOUS
565,2025-09-13T16:00:00+00:00,2025-09-13T17:00:00+00:00,SOLUSD,LONG,SOLUSD_11272_BULLISH_11240_11246,238.298,236.633,1.665,0.701,237.8818,236.633,239.5469,1.2488,1.6652,0.7,1.3335,66,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5524,-0.0055,0.5469,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
566,2025-09-13T23:00:00+00:00,2025-09-14T13:00:00+00:00,BTCUSD,SHORT,BTCUSD_11279_BEARISH_11266_11272,116138.0,115861.0,277.0,0.2391,115930.25,116138.0,115118.7382,207.75,811.5118,0.7,3.9062,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5469,0.0149,0.5618,TIMEOUT_EXIT,2.7292,14,TIMEOUT_EXIT,ACTIVE,UNAMBIGUOUS
567,2025-09-15T05:00:00+00:00,2025-09-15T06:00:00+00:00,ETHUSD,SHORT,ETHUSD_11309_BEARISH_11286_11293,4680.65,4658.9,21.75,0.4666,4664.3375,4680.65,4631.6871,16.3125,32.6504,0.7,2.0016,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5618,0.0112,0.5731,TP_HIT,2.0016,1,TP_HIT,ACTIVE,UNAMBIGUOUS
568,2025-09-15T06:00:00+00:00,2025-09-15T08:00:00+00:00,XRPUSD,LONG,XRPUSD_11310_BULLISH_11305_11309,3.0473,3.0108,0.0365,1.203,3.0382,3.0108,3.0594,0.0274,0.0213,0.7,0.7769,38,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5731,-0.0057,0.5673,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
569,2025-09-15T08:00:00+00:00,2025-09-15T09:00:00+00:00,ETHUSD,LONG,ETHUSD_11312_BULLISH_11244_11248,4530.35,4502.75,27.6,0.6121,4523.45,4502.75,4555.1142,20.7,31.6641,0.7,1.5297,76,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5673,-0.0057,0.5617,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
570,2025-09-15T21:00:00+00:00,2025-09-16T16:00:00+00:00,SOLUSD,SHORT,SOLUSD_11325_BEARISH_11316_11320,238.088,234.336,3.752,1.5957,235.274,238.088,233.6271,2.814,1.6469,0.7,0.5853,29,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5617,-0.0056,0.556,SL_HIT,-1.0,19,SL_HIT,ACTIVE,UNAMBIGUOUS
571,2025-09-16T19:00:00+00:00,2025-09-17T03:00:00+00:00,XRPUSD,SHORT,XRPUSD_11347_BEARISH_11309_11312,3.0659,3.0478,0.0181,0.5932,3.0523,3.0659,3.031,0.0136,0.0214,0.7,1.5739,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.0088,0.5648,TP_HIT,1.5739,8,TP_HIT,ACTIVE,UNAMBIGUOUS
572,2025-09-17T10:00:00+00:00,2025-09-17T18:00:00+00:00,SOLUSD,LONG,SOLUSD_11362_BULLISH_11342_11343,234.3076,231.226,3.0816,1.3163,233.5372,231.226,235.172,2.3112,1.6348,0.7,0.7073,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5648,0.004,0.5688,TP_HIT,0.7073,8,TP_HIT,ACTIVE,UNAMBIGUOUS
573,2025-09-17T22:00:00+00:00,2025-09-18T15:00:00+00:00,SOLUSD,SHORT,SOLUSD_11374_BEARISH_11297_11303,248.4,244.468,3.932,1.6061,245.451,248.4,243.7328,2.949,1.7182,0.7,0.5826,29,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5688,-0.0057,0.5631,SL_HIT,-1.0,17,SL_HIT,ACTIVE,UNAMBIGUOUS
574,2025-09-18T19:00:00+00:00,2025-09-19T03:00:00+00:00,ETHUSD,LONG,ETHUSD_11395_BULLISH_11389_11392,4603.65,4557.05,46.6,1.0159,4592.0,4557.05,4624.144,34.95,32.144,0.7,0.9197,45,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5631,-0.0056,0.5575,SL_HIT,-1.0,8,SL_HIT,ACTIVE,UNAMBIGUOUS
575,2025-09-19T03:00:00+00:00,2025-09-19T09:00:00+00:00,SOLUSD,LONG,SOLUSD_11403_BULLISH_11382_11391,245.029,242.558,2.471,1.0086,244.4112,242.558,246.1221,1.8533,1.7109,0.7,0.9232,46,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5575,-0.0056,0.5519,SL_HIT,-1.0,6,SL_HIT,ACTIVE,UNAMBIGUOUS
576,2025-09-19T16:00:00+00:00,2025-09-19T19:00:00+00:00,BTCUSD,LONG,BTCUSD_11416_BULLISH_11373_11379,116090.0,115268.5,821.5,0.7079,115884.625,115268.5,116695.8174,616.125,811.1924,0.7,1.3166,65,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5519,-0.0055,0.5464,SL_HIT,-1.0,3,SL_HIT,ACTIVE,UNAMBIGUOUS
577,2025-09-20T08:00:00+00:00,2025-09-21T09:00:00+00:00,ETHUSD,LONG,ETHUSD_11432_BULLISH_11423_11431,4468.25,4444.8,23.45,0.5253,4462.3875,4444.8,4493.6242,17.5875,31.2367,0.7,1.7761,88,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5464,-0.0055,0.5409,SL_HIT,-1.0,25,SL_HIT,ACTIVE,UNAMBIGUOUS
578,2025-09-21T17:00:00+00:00,2025-09-21T19:00:00+00:00,BTCUSD,SHORT,BTCUSD_11465_BEARISH_11460_11464,115716.0,115573.0,143.0,0.1237,115608.75,115716.0,114799.4888,107.25,809.2612,0.7,7.5456,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409,0.0155,0.5564,TIMEOUT_EXIT,2.8625,2,TIMEOUT_EXIT,ACTIVE,UNAMBIGUOUS
579,2025-09-21T21:00:00+00:00,2025-09-21T23:00:00+00:00,ETHUSD,LONG,ETHUSD_11469_BULLISH_11457_11466,4473.0,4441.0,32.0,0.7159,4465.0,4441.0,4496.255,24.0,31.255,0.7,1.3023,65,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5564,-0.0056,0.5508,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
580,2025-09-22T02:00:00+00:00,2025-09-22T05:00:00+00:00,ETHUSD,LONG,ETHUSD_11474_BULLISH_11104_11232,4303.95,4235.1,68.85,1.606,4286.7375,4235.1,4316.7447,51.6375,30.0072,0.7,0.5811,29,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5508,-0.0055,0.5453,SL_HIT,-1.0,3,SL_HIT,ACTIVE,UNAMBIGUOUS
581,2025-09-22T21:00:00+00:00,2025-09-23T02:00:00+00:00,ETHUSD,SHORT,ETHUSD_11493_BEARISH_11486_11491,4218.3,4181.5,36.8,0.8769,4190.7,4218.3,4161.3651,27.6,29.3349,0.7,1.0629,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453,0.0058,0.5511,TP_HIT,1.0629,5,TP_HIT,ACTIVE,UNAMBIGUOUS
582,2025-09-23T05:00:00+00:00,2025-09-23T06:00:00+00:00,BTCUSD,SHORT,BTCUSD_11501_BEARISH_11493_11498,112934.5,112554.0,380.5,0.3378,112649.125,112934.5,111860.5811,285.375,788.5439,0.7,2.7632,100,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5511,-0.0055,0.5456,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
583,2025-09-23T08:00:00+00:00,2025-09-23T15:00:00+00:00,SOLUSD,SHORT,SOLUSD_11504_BEARISH_11496_11498,221.325,219.363,1.962,0.892,219.8535,221.325,218.3145,1.4715,1.539,0.7,1.0459,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5456,0.0057,0.5513,TP_HIT,1.0459,7,TP_HIT,ACTIVE,UNAMBIGUOUS
584,2025-09-23T17:00:00+00:00,2025-09-23T18:00:00+00:00,BTCUSD,LONG,BTCUSD_11513_BULLISH_11500_11503,112438.5,111815.5,623.0,0.5566,112282.75,111815.5,113068.7292,467.25,785.9792,0.7,1.6821,84,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5513,-0.0055,0.5458,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
585,2025-09-26T10:00:00+00:00,2025-09-26T13:00:00+00:00,ETHUSD,LONG,ETHUSD_11578_BULLISH_11567_11569,3905.0,3848.75,56.25,1.447,3890.9375,3848.75,3918.1741,42.1875,27.2366,0.7,0.6456,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5458,0.0035,0.5493,TP_HIT,0.6456,3,TP_HIT,ACTIVE,UNAMBIGUOUS
586,2025-09-26T16:00:00+00:00,2025-09-26T17:00:00+00:00,SOLUSD,SHORT,SOLUSD_11584_BEARISH_11563_11567,200.8519,197.33,3.5219,1.7655,198.2105,200.8519,196.823,2.6414,1.3875,0.7,0.5253,26,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5493,-0.0055,0.5438,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
587,2025-09-28T00:00:00+00:00,2025-09-28T03:00:00+00:00,SOLUSD,LONG,SOLUSD_11616_BULLISH_11609_11613,202.901,200.8,2.101,1.0357,202.3758,200.8,203.7924,1.5757,1.4166,0.7,0.899,44,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5438,-0.0054,0.5384,SL_HIT,-1.0,3,SL_HIT,ACTIVE,UNAMBIGUOUS
588,2025-09-28T03:00:00+00:00,2025-09-28T15:00:00+00:00,XRPUSD,LONG,XRPUSD_11619_BULLISH_11609_11612,2.7838,2.7614,0.0224,0.8052,2.7782,2.7614,2.7976,0.0168,0.0194,0.7,1.1576,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0062,0.5446,TP_HIT,1.1576,12,TP_HIT,ACTIVE,UNAMBIGUOUS
589,2025-09-28T15:00:00+00:00,2025-09-28T17:00:00+00:00,SOLUSD,SHORT,SOLUSD_11631_BEARISH_11614_11625,204.871,203.35,1.521,0.7479,203.7303,204.871,202.3041,1.1407,1.4261,0.7,1.2502,62,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5446,-0.0054,0.5392,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
590,2025-09-29T16:00:00+00:00,2025-09-30T09:00:00+00:00,XRPUSD,LONG,XRPUSD_11656_BULLISH_11653_11654,2.8853,2.8445,0.0408,1.4173,2.8751,2.8445,2.8952,0.0306,0.0201,0.7,0.6577,32,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5392,-0.0054,0.5338,SL_HIT,-1.0,17,SL_HIT,ACTIVE,UNAMBIGUOUS
591,2025-09-30T09:00:00+00:00,2025-09-30T14:00:00+00:00,ETHUSD,LONG,ETHUSD_11673_BULLISH_11657_11660,4157.75,4126.3,31.45,0.7596,4149.8875,4126.3,4178.9367,23.5875,29.0492,0.7,1.2316,61,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5338,-0.0053,0.5285,SL_HIT,-1.0,5,SL_HIT,ACTIVE,UNAMBIGUOUS
