ob_id,asset,direction,decision_timestamp,decision_bar_idx,ob_top,ob_bottom,ob_width,r_ctrl_a_quantedge_current,r_ctrl_b_proximal_edge,r_ctrl_c_midpoint_50,r_ctrl_d_deep_75,r_ctrl_e_swing_liquidity_tp,r_ctrl_f_atr_buffered_sl,r_ctrl_g_optimistic_exec,mfe_r,mae_r,holding_bars,is_ambiguous_same_bar_touch,first_touch_occurred
SOLUSD_16744_BULLISH_16399_16434,SOLUSD,LONG,2026-04-29T16:00:00+00:00,16744,83.212,82.65,0.5619999999999976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.879004,4.013049,2,False,True
ETHUSD_16745_BULLISH_16717_16722,ETHUSD,LONG,2026-04-29T17:00:00+00:00,16745,2284.9,2256.85,28.050000000000182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.338087,2.808675,1,False,True
SOLUSD_16790_BULLISH_16779_16789,SOLUSD,LONG,2026-05-01T14:00:00+00:00,16790,84.413,83.561,0.8519999999999897,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.677621,1.375587,6,False,True
XRPUSD_16794_BEARISH_16737_16741,XRPUSD,SHORT,2026-05-01T18:00:00+00:00,16794,1.4058,1.3898,0.016000000000000014,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.108333,1.108333,55,False,True
ETHUSD_16796_BULLISH_16779_16788,ETHUSD,LONG,2026-05-01T20:00:00+00:00,16796,2294.65,2264.75,29.90000000000009,1.7144,1.7143,0.0,0.0,-0.2,1.4286,1.7144,2.444816,0.212932,25,False,True
ETHUSD_16817_BULLISH_16802_16815,ETHUSD,LONG,2026-05-02T17:00:00+00:00,16817,2307.2,2293.95,13.25,1.714,1.7143,0.0,0.0,2.5,1.4286,1.714,2.626415,0.354717,4,False,True
BTCUSD_16825_BULLISH_16805_16821,BTCUSD,LONG,2026-05-03T01:00:00+00:00,16825,78200.5,77991.0,209.5,1.7143,1.7143,4.428,9.856,-0.2,1.4286,1.7143,1.794749,0.828162,8,False,True
SOLUSD_16825_BULLISH_16811_16816,SOLUSD,LONG,2026-05-03T01:00:00+00:00,16825,83.9402,83.511,0.4292000000000087,1.7237,1.7143,4.428,9.856,-0.2,1.4286,1.7237,1.851817,0.860205,19,False,True
XRPUSD_16825_BULLISH_16805_16813,XRPUSD,LONG,2026-05-03T01:00:00+00:00,16825,1.3845,1.382,0.0025000000000001688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.4,1,False,True
BTCUSD_16841_BEARISH_16681_16686,BTCUSD,SHORT,2026-05-03T17:00:00+00:00,16841,79453.5,78683.5,770.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.092641,1.664935,8,False,True
ETHUSD_16845_BEARISH_16737_16743,ETHUSD,SHORT,2026-05-03T21:00:00+00:00,16845,2346.15,2321.75,24.40000000000009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.254098,1.551913,1,False,True
ETHUSD_16882_BEARISH_16681_16685,ETHUSD,SHORT,2026-05-05T10:00:00+00:00,16882,2403.4,2376.15,27.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.492966,1.680122,23,False,True
BTCUSD_16897_BEARISH_16893_16895,BTCUSD,SHORT,2026-05-06T01:00:00+00:00,16897,81745.0,81266.0,479.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.555324,1.416493,7,False,True
ETHUSD_16909_BULLISH_16894_16905,ETHUSD,LONG,2026-05-06T13:00:00+00:00,16909,2380.75,2352.45,28.300000000000182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.386337,1,False,True
ETHUSD_16913_BULLISH_16871_16875,ETHUSD,LONG,2026-05-06T17:00:00+00:00,16913,2352.85,2343.5,9.349999999999909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.839572,1,False,True
BTCUSD_16920_BULLISH_16896_16904,BTCUSD,LONG,2026-05-07T00:00:00+00:00,16920,81225.5,80686.0,539.5,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.377819,1.014829,4,False,True
XRPUSD_16922_BULLISH_16896_16902,XRPUSD,LONG,2026-05-07T02:00:00+00:00,16922,1.4141,1.4066,0.00749999999999984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.506667,1,False,True
SOLUSD_16932_BEARISH_16454_16474,SOLUSD,SHORT,2026-05-07T12:00:00+00:00,16932,90.756,89.6439,1.112099999999998,1.7168,1.7143,0.0,0.0,-0.2,1.4286,1.7168,1.879837,0.0,1,False,True
SOLUSD_16934_BULLISH_16923_16927,SOLUSD,LONG,2026-05-07T14:00:00+00:00,16934,88.155,87.623,0.5319999999999965,1.7243,1.7143,4.428,0.0,-0.2,1.4286,1.7243,1.937343,0.556391,2,False,True
BTCUSD_16952_BEARISH_16940_16946,BTCUSD,SHORT,2026-05-08T08:00:00+00:00,16952,80335.0,79809.5,525.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.527434,1.29686,4,False,True
ETHUSD_16955_BEARISH_16938_16946,ETHUSD,SHORT,2026-05-08T11:00:00+00:00,16955,2303.5,2290.0,13.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.611111,1.844444,6,False,True
SOLUSD_16968_BEARISH_15899_15905,SOLUSD,SHORT,2026-05-09T00:00:00+00:00,16968,93.49,92.456,1.0339999999999918,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.359123,1.468085,1,False,True
XRPUSD_16982_BULLISH_16964_16969,XRPUSD,LONG,2026-05-09T14:00:00+00:00,16982,1.4186,1.4107,0.007900000000000018,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.075949,1.037975,2,False,True
SOLUSD_16985_BEARISH_16974_16984,SOLUSD,SHORT,2026-05-09T17:00:00+00:00,16985,94.1,93.196,0.9039999999999964,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.233038,1.0,15,False,True
ETHUSD_17005_BEARISH_17001_17002,ETHUSD,SHORT,2026-05-10T13:00:00+00:00,17005,2332.9,2325.8,7.099999999999909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.302817,1,False,True
ETHUSD_17007_BEARISH_16916_16920,ETHUSD,SHORT,2026-05-10T15:00:00+00:00,17007,2356.05,2343.6,12.450000000000273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.365462,1.927711,2,False,True
ETHUSD_17031_BEARISH_17022_17029,ETHUSD,SHORT,2026-05-11T15:00:00+00:00,17031,2342.0,2328.9,13.099999999999909,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.492366,1.125954,2,False,True
SOLUSD_17038_BEARISH_14718_14723,SOLUSD,SHORT,2026-05-11T22:00:00+00:00,17038,98.73,96.687,2.0430000000000064,1.715,1.7143,0.0,0.0,-0.2,1.4286,1.715,1.84092,0.314081,14,False,True
SOLUSD_17050_BULLISH_17029_17031,SOLUSD,LONG,2026-05-12T10:00:00+00:00,17050,95.499,94.537,0.9619999999999891,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.431739,1.22176,2,False,True
XRPUSD_17050_BULLISH_17024_17029,XRPUSD,LONG,2026-05-12T10:00:00+00:00,17050,1.4506,1.441,0.009599999999999831,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.958333,2.222222,3,False,True
SOLUSD_17055_BULLISH_17003_17009,SOLUSD,LONG,2026-05-12T15:00:00+00:00,17055,94.007,92.9,1.1069999999999993,1.71,1.7143,0.0,0.0,-0.2,1.4286,1.71,2.056911,0.149654,10,False,True
BTCUSD_17099_BULLISH_17091_17093,BTCUSD,LONG,2026-05-14T11:00:00+00:00,17099,79428.5,78876.0,552.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.79819,0.226546,2,False,True
SOLUSD_17099_BULLISH_17091_17094,SOLUSD,LONG,2026-05-14T11:00:00+00:00,17099,90.786,89.8165,0.9694999999999965,1.7141,1.7143,0.0,0.0,-0.2,1.4286,1.7141,2.438886,0.043493,3,False,True
XRPUSD_17127_BULLISH_17097_17100,XRPUSD,LONG,2026-05-15T15:00:00+00:00,17127,1.4354,1.4265,0.008899999999999908,1.0225,1.7143,0.0,0.0,-0.2,1.4286,1.0225,2.05618,0.0,1,False,True
ETHUSD_17150_BULLISH_16262_16263,ETHUSD,LONG,2026-05-16T14:00:00+00:00,17150,2182.2,2156.5,25.699999999999818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.127108,4.501946,33,False,True
ETHUSD_17162_BEARISH_17160_17161,ETHUSD,SHORT,2026-05-17T02:00:00+00:00,17162,2185.0,2172.65,12.349999999999909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.327935,2,False,True
BTCUSD_17174_BULLISH_17161_17170,BTCUSD,LONG,2026-05-17T14:00:00+00:00,17174,78084.0,77682.5,401.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.917808,3.491905,9,False,True
SOLUSD_17195_BEARISH_17185_17194,SOLUSD,SHORT,2026-05-18T11:00:00+00:00,17195,85.463,84.512,0.9509999999999934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.465475,1,False,True
SOLUSD_17197_BULLISH_17195_17196,SOLUSD,LONG,2026-05-18T13:00:00+00:00,17197,85.3192,84.082,1.2372000000000014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.410605,1,False,True
ETHUSD_17202_BULLISH_16214_16221,ETHUSD,LONG,2026-05-18T18:00:00+00:00,17202,2080.45,2060.0,20.449999999999818,1.7143,1.7143,0.0,0.0,2.5,1.4286,1.7143,3.430318,0.0,1,False,True
ETHUSD_17205_BEARISH_17196_17199,ETHUSD,SHORT,2026-05-18T21:00:00+00:00,17205,2156.5,2133.1,23.40000000000009,1.7145,1.7143,0.0,0.0,-0.2,1.4286,1.7145,1.894587,0.424501,13,False,True
BTCUSD_17228_BEARISH_17216_17222,BTCUSD,SHORT,2026-05-19T20:00:00+00:00,17228,77295.0,76932.0,363.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.231405,1.016529,9,False,True
BTCUSD_17243_BEARISH_17196_17198,BTCUSD,SHORT,2026-05-20T11:00:00+00:00,17243,77758.5,77243.5,515.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.337864,1.174757,4,False,True
XRPUSD_17259_BEARISH_17215_17217,XRPUSD,SHORT,2026-05-21T03:00:00+00:00,17259,1.3898,1.3834,0.006399999999999961,2.0938,1.7143,0.0,0.0,-0.2,1.4286,2.0938,2.171875,0.40625,3,False,True
BTCUSD_17266_BULLISH_17248_17256,BTCUSD,LONG,2026-05-21T10:00:00+00:00,17266,77530.5,76975.0,555.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.662466,3,False,True
XRPUSD_17266_BULLISH_17254_17258,XRPUSD,LONG,2026-05-21T10:00:00+00:00,17266,1.3683,1.3602,0.008099999999999996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.160494,1.691358,3,False,True
ETHUSD_17267_BULLISH_17230_17237,ETHUSD,LONG,2026-05-21T11:00:00+00:00,17267,2115.55,2101.35,14.200000000000273,1.7146,1.7143,4.428,0.0,-0.2,1.4286,1.7146,2.375587,0.737089,4,False,True
ETHUSD_17273_BEARISH_17257_17266,ETHUSD,SHORT,2026-05-21T17:00:00+00:00,17273,2156.65,2138.1,18.550000000000182,1.7141,1.7143,0.0,0.0,-0.2,1.4286,1.7141,1.731357,0.33513,15,False,True
SOLUSD_17292_BEARISH_17276_17286,SOLUSD,SHORT,2026-05-22T12:00:00+00:00,17292,87.944,87.501,0.44299999999999784,1.7178,1.7143,4.428,9.856,2.5,1.4286,1.7178,2.59842,0.819413,2,False,True
SOLUSD_17308_BULLISH_17233_17244,SOLUSD,LONG,2026-05-23T04:00:00+00:00,17308,84.513,83.841,0.6720000000000113,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.27381,5.843254,3,False,True
XRPUSD_17318_BEARISH_17307_17311,XRPUSD,SHORT,2026-05-23T14:00:00+00:00,17318,1.3423,1.3397,0.0026000000000001577,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.692308,1.038462,1,False,True
ETHUSD_17334_BEARISH_17273_17298,ETHUSD,SHORT,2026-05-24T06:00:00+00:00,17334,2152.85,2124.8,28.049999999999727,1.7142,1.7143,0.0,0.0,2.5,1.4286,1.7142,2.555556,0.0,8,False,True
BTCUSD_17351_BEARISH_17338_17343,BTCUSD,SHORT,2026-05-24T23:00:00+00:00,17351,77522.5,76888.5,634.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.370137,1.216614,7,False,True
ETHUSD_17374_BULLISH_17351_17368,ETHUSD,LONG,2026-05-25T22:00:00+00:00,17374,2106.0,2090.45,15.550000000000182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.933548,1.600214,2,False,True
BTCUSD_17377_BULLISH_17349_17361,BTCUSD,LONG,2026-05-26T01:00:00+00:00,17377,76721.0,76060.0,661.0,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.108422,0.244579,9,False,True
XRPUSD_17409_BULLISH_17404_17406,XRPUSD,LONG,2026-05-27T09:00:00+00:00,17409,1.3319,1.3217,0.010199999999999987,1.3922,1.317,0.0,0.0,-0.2,-0.5,1.3922,1.588235,0.542484,3,False,True
SOLUSD_17413_BULLISH_17404_17407,SOLUSD,LONG,2026-05-27T13:00:00+00:00,17413,83.672,82.819,0.8529999999999944,1.7214,1.7143,0.0,0.0,-0.2,1.4286,1.7214,2.174678,0.34662,2,False,True
XRPUSD_17419_BEARISH_17415_17417,XRPUSD,SHORT,2026-05-27T19:00:00+00:00,17419,1.3438,1.3304,0.013400000000000079,1.3682,1.7143,0.0,0.0,-0.2,1.4286,1.3682,2.21393,0.154229,2,False,True
SOLUSD_17454_BEARISH_17445_17450,SOLUSD,SHORT,2026-05-29T06:00:00+00:00,17454,82.683,82.231,0.4520000000000124,1.7058,1.7143,4.428,9.856,-0.2,1.4286,1.7058,2.05531,0.911504,6,False,True
BTCUSD_17503_BULLISH_17495_17500,BTCUSD,LONG,2026-05-31T07:00:00+00:00,17503,73979.0,73758.0,221.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.131222,1.226244,3,False,True
ETHUSD_17503_BULLISH_17489_17498,ETHUSD,LONG,2026-05-31T07:00:00+00:00,17503,2028.5,2018.2,10.299999999999955,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,1.058252,2,False,True
SOLUSD_17503_BULLISH_17476_17498,SOLUSD,LONG,2026-05-31T07:00:00+00:00,17503,82.8075,81.8448,0.9626999999999981,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.782764,1.092656,7,False,True
ETHUSD_17510_BULLISH_17476_17486,ETHUSD,LONG,2026-05-31T14:00:00+00:00,17510,2017.6,2000.95,16.649999999999864,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.073073,1.316316,2,False,True
ETHUSD_17512_BULLISH_17462_17463,ETHUSD,LONG,2026-05-31T16:00:00+00:00,17512,2003.6,1975.45,28.149999999999864,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.226169,1.2463,15,False,True
SOLUSD_17512_BULLISH_17462_17464,SOLUSD,LONG,2026-05-31T16:00:00+00:00,17512,81.592,80.35,1.2420000000000044,1.716,1.7143,0.0,0.0,-0.2,1.4286,1.716,1.771873,0.0,7,False,True
BTCUSD_17522_BEARISH_17520_17521,BTCUSD,SHORT,2026-06-01T02:00:00+00:00,17522,74078.0,73627.0,451.0,1.7143,1.7143,4.428,9.856,-0.2,1.4286,1.7143,2.404287,0.788618,4,False,True
ETHUSD_17539_BEARISH_17519_17526,ETHUSD,SHORT,2026-06-01T19:00:00+00:00,17539,2022.45,1999.05,23.40000000000009,1.7145,1.7143,0.0,0.0,-0.2,1.4286,1.7145,2.475783,0.219373,7,False,True
BTCUSD_17620_BEARISH_17611_17618,BTCUSD,SHORT,2026-06-05T04:00:00+00:00,17620,64154.0,63514.5,639.5,1.7143,1.7143,0.0,0.0,2.5,1.4286,1.7143,2.998958,0.0,1,False,True
ETHUSD_17664_BULLISH_17657_17663,ETHUSD,LONG,2026-06-07T00:00:00+00:00,17664,1565.75,1545.85,19.90000000000009,1.7142,1.7143,0.0,0.0,-0.2,1.4286,1.7142,2.343384,0.0,1,False,True
ETHUSD_17669_BEARISH_17637_17644,ETHUSD,SHORT,2026-06-07T05:00:00+00:00,17669,1618.7,1601.7,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.670588,1.333333,1,False,True
SOLUSD_17670_BEARISH_17637_17644,SOLUSD,SHORT,2026-06-07T06:00:00+00:00,17670,65.402,64.532,0.8700000000000045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.425287,1.85977,2,False,True
BTCUSD_17673_BEARISH_17625_17629,BTCUSD,SHORT,2026-06-07T09:00:00+00:00,17673,63231.5,62411.0,820.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.746293,0.195612,3,False,True
ETHUSD_17717_BEARISH_17711_17712,ETHUSD,SHORT,2026-06-09T05:00:00+00:00,17717,1714.0,1685.95,28.049999999999955,1.7142,1.7143,0.0,0.0,2.5,1.4286,1.7142,2.859774,0.092097,9,False,True
SOLUSD_17727_BULLISH_17683_17687,SOLUSD,LONG,2026-06-09T15:00:00+00:00,17727,64.953,63.61,1.3430000000000035,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,1.078431,1,False,True
ETHUSD_17746_BULLISH_17683_17686,ETHUSD,LONG,2026-06-10T10:00:00+00:00,17746,1629.55,1602.25,27.299999999999955,1.714,1.7143,4.428,0.0,-0.2,1.4286,1.714,2.167277,0.57265,3,False,True
XRPUSD_17749_BEARISH_17729_17738,XRPUSD,SHORT,2026-06-10T13:00:00+00:00,17749,1.1472,1.1284,0.018799999999999928,1.6383,1.7143,0.0,0.0,-0.2,1.4286,1.6383,1.77305,0.042553,3,False,True
BTCUSD_17757_BULLISH_17745_17751,BTCUSD,LONG,2026-06-10T21:00:00+00:00,17757,61403.0,60706.0,697.0,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.147776,0.293161,4,False,True
SOLUSD_17761_BEARISH_17751_17757,SOLUSD,SHORT,2026-06-11T01:00:00+00:00,17761,65.774,64.542,1.2319999999999993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.565693,1.412338,10,False,True
XRPUSD_17761_BEARISH_17749_17755,XRPUSD,SHORT,2026-06-11T01:00:00+00:00,17761,1.1375,1.1158,0.021700000000000053,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.039939,1.35023,16,False,True
ETHUSD_17771_BEARISH_17716_17726,ETHUSD,SHORT,2026-06-11T11:00:00+00:00,17771,1696.0,1663.35,32.65000000000009,-0.0485,1.135,0.0,-1.0,-0.2,-0.5,-0.0485,1.629913,0.989791,72,False,True
BTCUSD_17790_BULLISH_17772_17777,BTCUSD,LONG,2026-06-12T06:00:00+00:00,17790,63180.5,62495.0,685.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.80671,0.162655,3,False,True
BTCUSD_17792_BEARISH_17788_17790,BTCUSD,SHORT,2026-06-12T08:00:00+00:00,17792,63850.0,63399.0,451.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.309682,1.260163,1,False,True
SOLUSD_17792_BEARISH_17786_17790,SOLUSD,SHORT,2026-06-12T08:00:00+00:00,17792,67.2886,66.673,0.6156000000000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.008447,1.457873,1,False,True
XRPUSD_17792_BEARISH_17788_17790,XRPUSD,SHORT,2026-06-12T08:00:00+00:00,17792,1.1509,1.1423,0.008599999999999941,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.782946,1.155039,1,False,True
SOLUSD_17803_BULLISH_17790_17798,SOLUSD,LONG,2026-06-12T19:00:00+00:00,17803,66.814,65.932,0.8819999999999908,1.7181,1.7143,0.0,0.0,-0.2,1.4286,1.7181,2.079365,0.212396,16,False,True
SOLUSD_17836_BULLISH_17824_17829,SOLUSD,LONG,2026-06-14T04:00:00+00:00,17836,68.626,67.803,0.8230000000000075,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.250709,1.166059,8,False,True
BTCUSD_17838_BULLISH_17824_17829,BTCUSD,LONG,2026-06-14T06:00:00+00:00,17838,64283.0,63883.5,399.5,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.549854,1.158531,8,False,True
SOLUSD_17853_BEARISH_17606_17618,SOLUSD,SHORT,2026-06-14T21:00:00+00:00,17853,70.636,69.561,1.0749999999999886,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.168372,1.093271,1,False,True
BTCUSD_17882_BULLISH_17859_17867,BTCUSD,LONG,2026-06-16T02:00:00+00:00,17882,65995.0,65400.0,595.0,1.7143,1.7143,4.428,0.0,2.5,1.4286,1.7143,2.504762,0.512605,6,False,True
SOLUSD_17919_BEARISH_17906_17912,SOLUSD,SHORT,2026-06-17T15:00:00+00:00,17919,74.468,73.676,0.7920000000000016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.299663,1.395623,1,False,True
ETHUSD_17921_BEARISH_17906_17912,ETHUSD,SHORT,2026-06-17T17:00:00+00:00,17921,1809.75,1787.7,22.049999999999955,1.7144,1.7143,0.0,0.0,2.5,1.4286,1.7144,2.90325,0.0,1,False,True
XRPUSD_17921_BEARISH_17906_17912,XRPUSD,SHORT,2026-06-17T17:00:00+00:00,17921,1.2282,1.216,0.012199999999999989,2.082,1.7143,0.0,0.0,2.5,1.4286,2.082,2.79235,0.038251,1,False,True
BTCUSD_17935_BEARISH_17929_17932,BTCUSD,SHORT,2026-06-18T07:00:00+00:00,17935,64786.5,64435.0,351.5,1.7143,1.7143,4.428,0.0,-0.2,1.4286,1.7143,1.889047,0.561878,6,False,True
SOLUSD_17975_BEARISH_17954_17963,SOLUSD,SHORT,2026-06-19T23:00:00+00:00,17975,70.096,69.414,0.6820000000000022,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,1.039101,1,False,True
BTCUSD_17978_BULLISH_17965_17975,BTCUSD,LONG,2026-06-20T02:00:00+00:00,17978,63401.0,62636.0,765.0,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.028322,0.104139,13,False,True
XRPUSD_17981_BEARISH_17948_17956,XRPUSD,SHORT,2026-06-20T05:00:00+00:00,17981,1.155,1.1442,0.01079999999999992,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.567901,1.074074,10,False,True
ETHUSD_17990_BEARISH_17935_17943,ETHUSD,SHORT,2026-06-20T14:00:00+00:00,17990,1752.75,1731.85,20.90000000000009,1.7145,1.7143,4.428,9.856,-0.2,1.4286,1.7145,2.272727,0.773525,31,False,True
ETHUSD_17993_BULLISH_17981_17990,ETHUSD,LONG,2026-06-20T17:00:00+00:00,17993,1732.8,1711.5,21.299999999999955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.140845,1.629108,28,False,True
BTCUSD_18008_BULLISH_17993_18003,BTCUSD,LONG,2026-06-21T08:00:00+00:00,18008,64021.0,63694.0,327.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.347095,1.056575,12,False,True
SOLUSD_18011_BULLISH_18008_18009,SOLUSD,LONG,2026-06-21T11:00:00+00:00,18011,73.267,72.745,0.5219999999999914,1.7203,1.7143,4.428,0.0,-0.2,1.4286,1.7203,2.0447,0.604087,2,False,True
SOLUSD_18020_BULLISH_18012_18019,SOLUSD,LONG,2026-06-21T20:00:00+00:00,18020,73.687,72.9,0.7869999999999919,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.80305,1,False,True
ETHUSD_18040_BULLISH_18027_18035,ETHUSD,LONG,2026-06-22T16:00:00+00:00,18040,1740.75,1725.5,15.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.901639,1.821858,6,False,True
XRPUSD_18040_BULLISH_18027_18036,XRPUSD,LONG,2026-06-22T16:00:00+00:00,18040,1.1388,1.1283,0.010499999999999954,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.031746,1.279365,5,False,True
BTCUSD_18082_BULLISH_18066_18072,BTCUSD,LONG,2026-06-24T10:00:00+00:00,18082,62427.5,62081.0,346.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.204906,0.396825,1,False,True
BTCUSD_18109_BULLISH_2592_2597,BTCUSD,LONG,2026-06-25T13:00:00+00:00,18109,58343.5,57611.5,732.0,1.7143,1.7143,0.0,0.0,2.5,1.4286,1.7143,4.208561,0.0,1,False,True
SOLUSD_18122_BULLISH_18115_18119,SOLUSD,LONG,2026-06-26T02:00:00+00:00,18122,66.224,65.683,0.5409999999999968,1.7036,1.7143,0.0,0.0,2.5,1.4286,1.7036,5.979667,0.361676,1,False,True
BTCUSD_18123_BEARISH_18117_18122,BTCUSD,SHORT,2026-06-26T03:00:00+00:00,18123,60234.0,59434.0,800.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,1.005,1,False,True
ETHUSD_18126_BEARISH_18118_18122,ETHUSD,SHORT,2026-06-26T06:00:00+00:00,18126,1583.0,1565.6,17.40000000000009,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.007663,1.191571,1,False,True
XRPUSD_18126_BEARISH_18119_18122,XRPUSD,SHORT,2026-06-26T06:00:00+00:00,18126,1.0489,1.0374,0.011499999999999844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.463768,1,False,True
BTCUSD_18129_BULLISH_18121_18126,BTCUSD,LONG,2026-06-26T09:00:00+00:00,18129,59767.5,59206.5,561.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.881165,1.620321,3,False,True
XRPUSD_18129_BULLISH_18122_18127,XRPUSD,LONG,2026-06-26T09:00:00+00:00,18129,1.0321,1.0114,0.02069999999999994,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.797101,1.012882,4,False,True
SOLUSD_18161_BULLISH_18155_18158,SOLUSD,LONG,2026-06-27T17:00:00+00:00,18161,72.087,71.525,0.5619999999999976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.523132,2.376038,2,False,True
XRPUSD_18167_BULLISH_18142_18146,XRPUSD,LONG,2026-06-27T23:00:00+00:00,18167,1.0483,1.0382,0.010099999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,1.4286,-1.0,1.745875,1.013201,22,False,True
XRPUSD_18175_BEARISH_18167_18174,XRPUSD,SHORT,2026-06-28T07:00:00+00:00,18175,1.0556,1.0473,0.008300000000000196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.546185,1,False,True
