trade_number,timestamp,exit_timestamp,asset,direction,ob_id,ob_high,ob_low,ob_width,ob_width_percent,tp_regime,entry_price,sl_price,tp_price,risk_distance,reward_distance,planned_rr,outcome,realized_R,starting_capital_10pct,risk_amount_10pct,pnl_dollar_10pct,ending_capital_10pct,starting_capital_1pct,risk_amount_1pct,pnl_dollar_1pct,ending_capital_1pct,holding_time_hours,exit_reason,ambiguity_status
874,2026-03-08T10:00:00+00:00,2026-03-08T12:00:00+00:00,BTCUSD,SHORT,BTCUSD_15490_BEARISH_15467_15475,68210.5,67816.0,394.5,0.5811,REGIME_A_LE_06,67816.0,68210.5,67139.7143,394.5,676.2857,1.7143,TP_HIT,1.7143,0.0,0.0,0.0,0.0,1.0522,0.0105,0.018,1.0703,2,TP_HIT,UNAMBIGUOUS
875,2026-03-08T16:00:00+00:00,2026-03-08T22:00:00+00:00,BTCUSD,LONG,BTCUSD_15496_BULLISH_15484_15488,67067.0,66516.5,550.5,0.8236,REGIME_B_GT_06,66929.375,66516.5,67342.25,412.875,412.875,1.0,SL_HIT,-1.0,0.0,0.0,-0.0,0.0,1.0703,0.0107,-0.0107,1.0596,6,SL_HIT,UNAMBIGUOUS
876,2026-03-09T05:00:00+00:00,2026-03-09T06:00:00+00:00,SOLUSD,SHORT,SOLUSD_15509_BEARISH_15467_15471,84.903,84.252,0.651,0.7724,REGIME_B_GT_06,84.4147,84.903,83.9265,0.4883,0.4883,1.0,TP_HIT,1.0,0.0,0.0,0.0,0.0,1.0596,0.0106,0.0106,1.0702,1,TP_HIT,UNAMBIGUOUS
877,2026-03-09T08:00:00+00:00,2026-03-09T09:00:00+00:00,BTCUSD,SHORT,BTCUSD_15512_BEARISH_15490_15502,68176.0,67665.5,510.5,0.7532,REGIME_B_GT_06,67793.125,68176.0,67410.25,382.875,382.875,1.0,SL_HIT,-1.0,0.0,0.0,-0.0,0.0,1.0702,0.0107,-0.0107,1.0594,1,SL_HIT,UNAMBIGUOUS
878,2026-03-09T22:00:00+00:00,2026-03-10T10:00:00+00:00,SOLUSD,LONG,SOLUSD_15526_BULLISH_15517_15523,85.753,83.981,1.772,2.0671,REGIME_B_GT_06,85.31,83.981,86.639,1.329,1.329,1.0,TP_HIT,1.0,0.0,0.0,0.0,0.0,1.0594,0.0106,0.0106,1.07,12,TP_HIT,UNAMBIGUOUS
879,2026-03-10T11:00:00+00:00,2026-03-10T14:00:00+00:00,XRPUSD,LONG,XRPUSD_15539_BULLISH_15530_15536,1.3918,1.3693,0.0225,1.6185,REGIME_B_GT_06,1.3862,1.3693,1.403,0.0169,0.0169,1.0,TP_HIT,1.0,0.0,0.0,0.0,0.0,1.07,0.0107,0.0107,1.0807,3,TP_HIT,UNAMBIGUOUS
880,2026-03-10T21:00:00+00:00,2026-03-11T09:00:00+00:00,SOLUSD,LONG,SOLUSD_15549_BULLISH_15528_15537,85.963,84.832,1.131,1.32,REGIME_B_GT_06,85.6803,84.832,86.5285,0.8483,0.8483,1.0,SL_HIT,-1.0,0.0,0.0,-0.0,0.0,1.0807,0.0108,-0.0108,1.0699,12,SL_HIT,UNAMBIGUOUS
881,2026-03-12T02:00:00+00:00,2026-03-12T11:00:00+00:00,BTCUSD,LONG,BTCUSD_15578_BULLISH_15564_15566,69751.5,68940.0,811.5,1.1718,REGIME_B_GT_06,69548.625,68940.0,70157.25,608.625,608.625,1.0,TP_HIT,1.0,0.0,0.0,0.0,0.0,1.0699,0.0107,0.0107,1.0806,9,TP_HIT,UNAMBIGUOUS
882,2026-03-13T17:00:00+00:00,2026-03-13T22:00:00+00:00,ETHUSD,LONG,ETHUSD_15617_BULLISH_15606_15613,2112.4,2089.35,23.05,1.0963,REGIME_B_GT_06,2106.6375,2089.35,2123.925,17.2875,17.2875,1.0,SL_HIT,-1.0,0.0,0.0,-0.0,0.0,1.0806,0.0108,-0.0108,1.0698,5,SL_HIT,UNAMBIGUOUS
883,2026-03-14T06:00:00+00:00,2026-03-15T20:00:00+00:00,ETHUSD,LONG,ETHUSD_15630_BULLISH_15591_15600,2081.95,2038.05,43.9,2.1132,REGIME_B_GT_06,2070.975,2038.05,2103.9,32.925,32.925,1.0,TP_HIT,1.0,0.0,0.0,0.0,0.0,1.0698,0.0107,0.0107,1.0805,38,TP_HIT,UNAMBIGUOUS
884,2026-03-16T09:00:00+00:00,2026-03-16T12:00:00+00:00,ETHUSD,SHORT,ETHUSD_15681_BEARISH_14715_14725,2295.3,2247.95,47.35,2.0951,REGIME_B_GT_06,2259.7875,2295.3,2224.275,35.5125,35.5125,1.0,SL_HIT,-1.0,0.0,0.0,-0.0,0.0,1.0805,0.0108,-0.0108,1.0697,3,SL_HIT,UNAMBIGUOUS
885,2026-03-17T04:00:00+00:00,2026-03-17T18:00:00+00:00,SOLUSD,LONG,SOLUSD_15700_BULLISH_15680_15690,94.04,92.596,1.444,1.54,REGIME_B_GT_06,93.679,92.596,94.762,1.083,1.083,1.0,TP_HIT,1.0,0.0,0.0,0.0,0.0,1.0697,0.0107,0.0107,1.0804,14,TP_HIT,UNAMBIGUOUS
886,2026-03-18T05:00:00+00:00,2026-03-18T11:00:00+00:00,SOLUSD,LONG,SOLUSD_15725_BULLISH_15708_15714,94.078,93.174,0.904,0.9626,REGIME_B_GT_06,93.852,93.174,94.53,0.678,0.678,1.0,SL_HIT,-1.0,0.0,0.0,-0.0,0.0,1.0804,0.0108,-0.0108,1.0696,6,SL_HIT,UNAMBIGUOUS
